joint_change,dry_marginal,hot_marginal,excess_joint,station_id,precip_threshold,temperature_threshold,zero_precip_threshold,dry_early_pct,hot_early_pct,joint_early_pct,dry_late_pct,hot_late_pct,joint_late_pct,joint_change_ci_low,joint_change_ci_high,dry_marginal_ci_low,dry_marginal_ci_high,hot_marginal_ci_low,hot_marginal_ci_high,excess_joint_ci_low,excess_joint_ci_high,definition,scenario
47.05882352941176,23.35640138408304,20.58823529411765,3.1141868512110773,40762,236.61,14.617857142857142,False,23.52941176470588,23.52941176470588,11.76470588235294,76.47058823529412,64.70588235294117,58.82352941176471,11.76470588235294,82.35294117647058,12.110726643598618,41.522491349480966,9.688581314878892,41.17647058823529,-17.6643598615917,13.494809688581322,annual,primary
17.64705882352941,11.072664359861593,0.0,6.574394463667818,40763,162.03,19.33753424657534,False,23.52941176470588,23.52941176470588,5.88235294117647,70.58823529411765,23.52941176470588,23.52941176470588,0.0,58.82352941176471,2.4221453287197234,27.681660899653977,-8.304498269896193,26.470588235294112,-9.342560553633216,20.415224913494807,annual,primary
5.882352941176472,2.4221453287197234,9.342560553633218,-5.88235294117647,40764,417.45000000000005,15.95892857142857,False,23.52941176470588,23.52941176470588,11.76470588235294,29.411764705882355,58.82352941176471,17.647058823529413,-11.764705882352942,41.17647058823529,-2.7768166089965396,23.01038062283737,0.0,26.643598615916954,-20.06920415224914,11.072664359861593,annual,primary
23.529411764705884,6.2283737024221475,17.301038062283737,1.3877787807814457e-15,40765,347.90000000000003,20.71391304347826,False,23.52941176470588,23.52941176470588,11.76470588235294,35.294117647058826,82.35294117647058,35.294117647058826,11.76470588235294,58.82352941176471,0.0,28.02768166089965,9.688581314878892,33.21799307958477,-11.782006920415226,14.532871972318334,annual,primary
11.76470588235294,4.152249134948097,6.920415224913495,0.6920415224913476,40766,357.94,16.20991253644315,False,23.52941176470588,23.52941176470588,11.76470588235294,35.294117647058826,47.05882352941176,23.52941176470588,-11.764705882352942,58.82352941176471,-4.1522491349480966,28.572664359861687,-0.6920415224913495,30.44982698961937,-13.494809688581316,11.764705882352944,annual,primary
35.29411764705882,18.685121107266436,24.221453287197228,-7.612456747404843,40768,270.35999999999996,12.227138643067846,False,23.52941176470588,23.52941176470588,17.647058823529413,58.82352941176471,82.35294117647058,52.94117647058824,5.882352941176472,76.47058823529412,3.1141868512110737,38.06228373702422,7.26643598615917,40.484429065743946,-17.993079584775085,12.45674740484429,annual,primary
29.411764705882355,7.785467128027681,13.321799307958477,8.304498269896198,40769,249.60000000000002,15.027167630057802,False,23.52941176470588,23.52941176470588,5.88235294117647,41.17647058823529,64.70588235294117,35.294117647058826,0.0,58.82352941176471,0.0,24.91349480968858,-1.384083044982699,28.02768166089965,-7.26643598615917,21.453287197231834,annual,primary
58.82352941176471,20.58823529411765,23.35640138408304,14.878892733564019,40770,146.52,18.742191780821916,False,23.52941176470588,23.52941176470588,0.0,64.70588235294117,76.47058823529412,58.82352941176471,23.52941176470588,82.35294117647058,3.1141868512110737,38.23529411764706,10.899653979238755,39.44636678200692,-4.8442906574394415,21.453287197231834,annual,primary
17.647058823529413,13.84083044982699,17.99307958477509,-14.186851211072666,40771,344.58,13.672463768115943,False,23.52941176470588,23.52941176470588,11.76470588235294,52.94117647058824,70.58823529411765,29.411764705882355,-11.764705882352942,52.94117647058824,-2.4221453287197225,28.027681660899656,3.4602076124567485,29.411764705882348,-28.02768166089965,5.190311418685127,annual,primary
17.647058823529413,12.975778546712801,15.7439446366782,-11.072664359861593,40772,309.9,12.986338797814208,False,23.52941176470588,23.52941176470588,11.76470588235294,52.94117647058824,64.70588235294117,29.411764705882355,-11.764705882352942,58.82352941176471,2.4221453287197234,31.141868512110722,0.0,33.73702422145328,-22.491349480968854,4.844290657439445,annual,primary
29.411764705882355,12.975778546712801,15.7439446366782,0.692041522491349,40774,409.94999999999993,15.770426829268292,False,23.52941176470588,23.52941176470588,5.88235294117647,52.94117647058824,64.70588235294117,35.294117647058826,0.0,58.82352941176471,-6.228373702422147,31.141868512110726,1.9031141868512114,32.87197231833909,-16.608996539792393,15.570934256055363,annual,primary
-5.88235294117647,2.5951557093425603,-5.709342560553631,-2.7681660899653973,40778,90.89,19.828415300546446,False,23.52941176470588,23.52941176470588,11.76470588235294,41.17647058823529,5.88235294117647,5.88235294117647,-17.647058823529413,47.05882352941176,-0.6920415224913493,22.491349480968857,-10.380622837370241,18.685121107266433,-14.53287197231834,11.072664359861593,annual,primary
0.0,-1.9031141868512105,3.633217993079584,-1.7301038062283738,40779,354.58000000000004,14.568194842406877,False,23.52941176470588,23.52941176470588,11.76470588235294,17.647058823529413,41.17647058823529,11.76470588235294,-11.764705882352942,41.17647058823529,-6.228373702422145,22.145328719723185,0.0,22.491349480968857,-19.031141868512115,14.53287197231834,annual,primary
17.647058823529413,12.110726643598616,13.494809688581313,-7.9584775086505175,40780,492.48,17.455277777777777,False,23.52941176470588,23.52941176470588,11.76470588235294,52.94117647058824,58.82352941176471,29.411764705882355,-11.76470588235294,47.05882352941176,1.384083044982699,26.643598615916954,-2.249134948096885,28.54671280276816,-19.048442906574397,10.726643598615917,annual,primary
11.76470588235294,9.688581314878892,12.45674740484429,-10.380622837370245,40782,423.83000000000004,17.565306122448977,False,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,58.82352941176471,23.52941176470588,0.0,52.94117647058824,2.0761245674740487,29.411764705882348,0.0,30.44982698961937,-18.702422145328722,10.726643598615919,annual,primary
