index_name,network,tau,slope,ols_slope,n_stations,ci_low,ci_high
warm_days,index_fixed,0.85,15.025927403270842,13.974194181425718,109.0,,
warm_days,index_fixed,0.86,15.025927403270842,13.974194181425718,109.0,,
warm_days,index_fixed,0.87,15.025927403270842,13.974194181425718,109.0,,
warm_days,index_fixed,0.88,15.025927403270842,13.974194181425718,109.0,,
warm_days,index_fixed,0.89,22.435779816513758,13.974194181425718,109.0,,
warm_days,index_fixed,0.9,22.435779816513758,13.974194181425718,109.0,,
warm_days,common_fixed,0.1,9.520502645502646,13.949410067057144,108.0,3.5648148148148153,14.553872053872055
warm_days,common_fixed,0.11,9.520502645502646,13.949410067057144,108.0,3.998236331569667,14.553872053872055
warm_days,common_fixed,0.12,9.478114478114481,13.949410067057144,108.0,4.471643518518518,14.851851851851855
warm_days,common_fixed,0.13,9.478114478114481,13.949410067057144,108.0,4.490740740740739,15.064102564102566
warm_days,common_fixed,0.14,9.478114478114481,13.949410067057144,108.0,4.490740740740739,15.304232804232804
warm_days,common_fixed,0.15,8.981481481481483,13.949410067057144,108.0,5.1469462250712255,15.77932098765432
warm_days,common_fixed,0.16,9.382716049382719,13.949410067057144,108.0,5.648148148148146,16.403133903133902
warm_days,common_fixed,0.17,9.382716049382719,13.949410067057144,108.0,5.648148148148146,16.564814814814813
warm_days,common_fixed,0.18,9.382716049382719,13.949410067057144,108.0,5.648148148148146,16.807048984468338
warm_days,common_fixed,0.19,9.81040564373898,13.949410067057144,108.0,5.648148148148146,16.807048984468338
warm_days,common_fixed,0.2,9.81040564373898,13.949410067057144,108.0,5.648148148148146,16.807048984468338
warm_days,common_fixed,0.21,9.81040564373898,13.949410067057144,108.0,5.648148148148146,16.807048984468338
warm_days,common_fixed,0.22,9.81040564373898,13.949410067057144,108.0,5.648148148148146,16.875857338820303
warm_days,common_fixed,0.23,9.81040564373898,13.949410067057144,108.0,6.0,17.193287037037038
warm_days,common_fixed,0.24,11.02920227920228,13.949410067057144,108.0,6.0,17.456140350877195
warm_days,common_fixed,0.25,9.83164983164983,13.949410067057144,108.0,6.012345679012346,17.456140350877195
warm_days,common_fixed,0.26,9.83164983164983,13.949410067057144,108.0,6.0,17.870370370370367
warm_days,common_fixed,0.27,9.83164983164983,13.949410067057144,108.0,6.0,18.044662309368192
warm_days,common_fixed,0.28,9.83164983164983,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.29,9.83164983164983,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.3,10.925925925925926,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.31,12.390046296296292,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.32,12.390046296296292,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.33,12.390046296296292,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.34,12.390046296296292,13.949410067057144,108.0,6.012345679012346,18.044662309368192
warm_days,common_fixed,0.35,12.390046296296292,13.949410067057144,108.0,6.078317901234568,18.046296296296298
warm_days,common_fixed,0.36,12.662037037037036,13.949410067057144,108.0,6.041666666666667,18.0447440087146
warm_days,common_fixed,0.37,12.662037037037036,13.949410067057144,108.0,6.078317901234568,18.044662309368192
warm_days,common_fixed,0.38,13.302469135802466,13.949410067057144,108.0,6.041666666666667,18.044662309368192
warm_days,common_fixed,0.39,13.302469135802466,13.949410067057144,108.0,6.041666666666667,18.044662309368192
warm_days,common_fixed,0.4,13.302469135802466,13.949410067057144,108.0,6.258169934640524,18.044662309368192
warm_days,common_fixed,0.41,13.54497354497354,13.949410067057144,108.0,6.258169934640524,18.044662309368192
warm_days,common_fixed,0.42,13.54497354497354,13.949410067057144,108.0,6.258169934640524,18.044662309368192
warm_days,common_fixed,0.43,16.403133903133902,13.949410067057144,108.0,6.258169934640524,18.044662309368192
warm_days,common_fixed,0.44,16.403133903133902,13.949410067057144,108.0,6.258169934640524,18.044662309368192
warm_days,common_fixed,0.45,16.403133903133902,13.949410067057144,108.0,6.258169934640524,18.044662309368192
warm_days,common_fixed,0.46,15.49039780521262,13.949410067057144,108.0,6.475589225589241,18.044662309368192
warm_days,common_fixed,0.47,15.49039780521262,13.949410067057144,108.0,7.041104497354499,18.046296296296298
warm_days,common_fixed,0.48,15.49039780521262,13.949410067057144,108.0,7.073045267489713,18.044662309368192
warm_days,common_fixed,0.49,15.49039780521262,13.949410067057144,108.0,7.341269841269838,18.044662309368192
warm_days,common_fixed,0.5,15.718694885361549,13.949410067057144,108.0,7.341269841269838,18.044662309368192
warm_days,common_fixed,0.51,15.718694885361549,13.949410067057144,108.0,7.341269841269838,18.044662309368192
warm_days,common_fixed,0.52,15.676328502415458,13.949410067057144,108.0,7.416666666666665,18.044662309368192
warm_days,common_fixed,0.53,15.676328502415458,13.949410067057144,108.0,7.4287749287749305,18.044662309368192
warm_days,common_fixed,0.54,15.676328502415458,13.949410067057144,108.0,7.520576131687239,18.044662309368192
warm_days,common_fixed,0.55,15.910493827160494,13.949410067057144,108.0,7.881944444444444,18.041666666666668
warm_days,common_fixed,0.56,15.910493827160494,13.949410067057144,108.0,8.03030303030303,18.041666666666668
warm_days,common_fixed,0.57,15.910493827160494,13.949410067057144,108.0,8.03030303030303,18.041666666666668
warm_days,common_fixed,0.58,15.60763888888889,13.949410067057144,108.0,8.03030303030303,18.041666666666668
warm_days,common_fixed,0.59,15.60763888888889,13.949410067057144,108.0,8.03030303030303,18.041666666666668
warm_days,common_fixed,0.6,15.60763888888889,13.949410067057144,108.0,8.417508417508413,18.041666666666668
warm_days,common_fixed,0.61,15.715488215488218,13.949410067057144,108.0,9.506172839506169,17.46794871794872
warm_days,common_fixed,0.62,15.715488215488218,13.949410067057144,108.0,9.506172839506169,17.456730769230774
