definition,rule,station_id,climate_regime,zero_threshold,precip_threshold,temperature_threshold,joint_change,dry_marginal,hot_marginal,excess_joint,dry_early_pct,hot_early_pct,joint_early_pct,dry_late_pct,hot_late_pct,joint_late_pct
annual,strict,40883,BWh_hot_desert,False,52.42,27.658241758241758,11.76470588235294,0.0,5.536332179930796,6.228373702422145,23.52941176470588,23.52941176470588,11.76470588235294,23.52941176470588,47.05882352941176,23.52941176470588
annual,strict,40889,BWh_hot_desert,False,57.82,28.11287671232877,23.52941176470588,5.536332179930796,13.84083044982699,4.152249134948094,23.52941176470588,23.52941176470588,5.88235294117647,35.294117647058826,70.58823529411765,29.411764705882355
annual,strict,40890,BWh_hot_desert,False,71.44,27.937534246575346,17.647058823529413,10.380622837370241,14.53287197231834,-7.266435986159168,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,64.70588235294117,29.411764705882355
annual,strict,40893,BWh_hot_desert,False,40.05,27.5,11.764705882352942,2.4221453287197234,9.342560553633218,0.0,23.52941176470588,23.52941176470588,5.88235294117647,29.411764705882355,58.82352941176471,17.647058823529413
annual,strict,40898,BWh_hot_desert,False,47.4,26.587704918032788,11.764705882352942,0.0,13.840830449826989,-2.076124567474047,23.52941176470588,23.52941176470588,5.88235294117647,23.52941176470588,82.35294117647058,17.647058823529413
annual,strict,99459,Dsa_cold_dry_summer,False,212.41000000000003,13.425409836065572,0.0,2.4221453287197234,-1.7301038062283736,-0.6920415224913503,23.52941176470588,23.52941176470588,5.88235294117647,35.294117647058826,17.647058823529413,5.88235294117647
annual,dry_inclusive_only,40700,BSk_cold_steppe,False,207.81,16.23620178041543,0.0,-2.768166089965398,0.0,2.768166089965398,29.411764705882355,23.52941176470588,5.88235294117647,17.647058823529413,23.52941176470588,5.88235294117647
annual,dry_inclusive_only,40701,BSk_cold_steppe,False,235.89,12.049523809523809,-11.764705882352942,-6.228373702422145,4.844290657439446,-10.380622837370243,29.411764705882355,23.52941176470588,17.647058823529413,11.76470588235294,47.05882352941176,5.88235294117647
annual,dry_inclusive_only,40702,BWk_cold_desert,False,155.51999999999998,16.293731343283582,-5.882352941176472,-7.26643598615917,7.26643598615917,-5.882352941176472,29.411764705882355,23.52941176470588,17.647058823529413,11.76470588235294,58.82352941176471,11.76470588235294
annual,dry_inclusive_only,40703,BSk_cold_steppe,False,207.23000000000002,13.59031339031339,-5.882352941176472,-7.26643598615917,7.26643598615917,-5.882352941176472,29.411764705882355,23.52941176470588,17.647058823529413,11.76470588235294,58.82352941176471,11.76470588235294
annual,dry_inclusive_only,40704,BSk_cold_steppe,False,265.08,11.893538461538462,11.76470588235294,5.19031141868512,14.53287197231834,-7.958477508650516,29.411764705882355,23.52941176470588,17.647058823529413,41.17647058823529,64.70588235294117,29.411764705882355
annual,dry_inclusive_only,40706,BSk_cold_steppe,False,218.92000000000002,14.079827089337176,5.882352941176472,1.9031141868512114,5.709342560553633,-1.7301038062283725,29.411764705882355,23.52941176470588,11.76470588235294,35.294117647058826,41.17647058823529,17.647058823529413
