index_name,station_id,station_name,baseline_period,comparison_period,baseline_mean_days,comparison_mean_days,late_minus_baseline_days,expected_direction,direction_consistent
warm_days,40854,Bam,1991-2007,2008-2024,32.0,70.11764705882354,38.117647058823536,increase,True
warm_days,40856,Zahedan,1991-2007,2008-2024,33.588235294117645,53.35294117647059,19.764705882352942,increase,True
warm_days,40857,Bushehr (Coastal),1991-2007,2008-2024,32.705882352941174,114.52941176470588,81.82352941176471,increase,True
warm_days,40858,Bushehr (Airport),1991-2007,2008-2024,31.41176470588235,35.76470588235294,4.3529411764705905,increase,True
warm_days,40859,Fasa,1991-2007,2008-2024,29.764705882352942,60.88235294117647,31.11764705882353,increase,True
warm_days,40870,Khash,1991-2007,2008-2024,32.64705882352941,64.0,31.352941176470587,increase,True
warm_days,40873,Lar,1991-2007,2008-2024,31.058823529411764,67.76470588235294,36.705882352941174,increase,True
warm_days,40875,Bandarabbas,1991-2007,2008-2024,33.705882352941174,56.64705882352941,22.94117647058824,increase,True
warm_days,40876,Minab,1991-2007,2008-2024,33.470588235294116,70.23529411764706,36.76470588235294,increase,True
warm_days,40877,Kahnuj,1991-2007,2008-2024,30.41176470588235,53.35294117647059,22.941176470588236,increase,True
warm_days,40878,Saravan,1991-2007,2008-2024,32.705882352941174,62.23529411764706,29.529411764705884,increase,True
warm_days,40879,Iranshahr,1991-2007,2008-2024,31.764705882352942,59.705882352941174,27.941176470588232,increase,True
warm_days,40882,Kish Island,1991-2007,2008-2024,33.0,56.0,23.0,increase,True
warm_days,40883,Bandar-E-Lengeh,1991-2007,2008-2024,32.470588235294116,60.294117647058826,27.82352941176471,increase,True
warm_days,40889,Siri Island,1991-2007,2008-2024,31.529411764705884,68.76470588235294,37.23529411764706,increase,True
warm_days,40890,Abumusa Island,1991-2007,2008-2024,31.0,104.82352941176471,73.82352941176471,increase,True
warm_days,40893,Jask,1991-2007,2008-2024,31.88235294117647,39.0,7.117647058823529,increase,True
warm_days,40898,Chahbahar,1991-2007,2008-2024,33.588235294117645,58.88235294117647,25.294117647058826,increase,True
warm_days,88187,Jam,1991-2007,2008-2024,33.125,78.29411764705883,45.169117647058826,increase,True
warm_days,99331,Tehran (Geophysic),1991-2007,2008-2024,32.23529411764706,72.5625,40.32720588235294,increase,True
warm_days,99407,Boshruyeh,1991-2007,2008-2024,33.76470588235294,54.64705882352941,20.88235294117647,increase,True
warm_days,99421,Natanz,1991-2007,2008-2024,33.1875,61.588235294117645,28.400735294117645,increase,True
warm_days,99459,Borujen,1991-2007,2008-2024,30.0,88.11764705882354,58.117647058823536,increase,True
warm_days,99623,Zahak,1991-2007,2008-2024,33.86666666666667,68.0,34.13333333333333,increase,True
warm_nights,19996,Bahookalat,1991-2007,2008-2024,25.88235294117647,42.8,16.917647058823526,increase,True
warm_nights,40700,Parsabad,1991-2007,2008-2024,30.529411764705884,59.88235294117647,29.352941176470587,increase,True
warm_nights,40701,Maku,1991-2007,2008-2024,32.05882352941177,67.05882352941177,35.0,increase,True
warm_nights,40702,Jolfa,1991-2007,2008-2024,31.705882352941178,75.58823529411765,43.88235294117648,increase,True
warm_nights,40703,Khoy,1991-2007,2008-2024,32.76470588235294,81.47058823529412,48.705882352941174,increase,True
warm_nights,40704,Ahar,1991-2007,2008-2024,32.76470588235294,59.411764705882355,26.647058823529413,increase,True
warm_nights,40706,Tabriz,1991-2007,2008-2024,32.0,51.88235294117647,19.88235294117647,increase,True
warm_nights,40708,Ardebil,1991-2007,2008-2024,33.11764705882353,69.94117647058823,36.8235294117647,increase,True
warm_nights,40709,Astara,1991-2007,2008-2024,32.411764705882355,71.94117647058823,39.52941176470588,increase,True
warm_nights,40710,Sarab,1991-2007,2008-2024,34.1764705882353,59.8235294117647,25.647058823529406,increase,True
warm_nights,40712,Orumiyeh,1991-2007,2008-2024,31.88235294117647,45.705882352941174,13.823529411764703,increase,True
warm_nights,40713,Maragheh-Synoptic,1991-2007,2008-2024,32.411764705882355,69.88235294117646,37.47058823529411,increase,True
warm_nights,40716,Mianeh,1991-2007,2008-2024,31.529411764705884,69.6470588235294,38.11764705882352,increase,True
warm_nights,40717,Khalkhal,1991-2007,2008-2024,34.05882352941177,66.88235294117646,32.823529411764696,increase,True
