index_name,station_id,station_name,n_years,insufficient_years_for_qr,slope_0.10,ci_low_0.10,ci_high_0.10,slope_0.50,ci_low_0.50,ci_high_0.50,slope_0.90,ci_low_0.90,ci_high_0.90,Delta1,Delta2,Delta3,boot_mean_0.10,boot_sd_0.10,boot_ci_low_0.10,boot_ci_high_0.10,boot_mean_0.50,boot_sd_0.50,boot_ci_low_0.50,boot_ci_high_0.50,boot_mean_0.90,boot_sd_0.90,boot_ci_low_0.90,boot_ci_high_0.90,analytic_sig_0.10,bootstrap_sig_0.10,sig_agree_0.10,sensitivity_status_0.10,analytic_sig_0.90,bootstrap_sig_0.90,sig_agree_0.90,sensitivity_status_0.90,boot_mean_Delta1,boot_sd_Delta1,boot_ci_low_Delta1,boot_ci_high_Delta1,cluster,cluster_reduced_features
cool_days,40718,Bandar-E-Anzali,34,False,-2.2222224485594886,,,-6.071436500259465,-14.150644980460488,2.0077719799415563,-20.476190430838884,,,-18.253967982279395,-14.404753930579417,-3.8492140516999767,-3.558555219120689,2.174863858150119,-9.999998435539739,-1.6666670405470745,-7.23232213094308,5.174012361391145,-20.43707087027713,3.3333345248087354,-19.70559772703657,10.083425528044673,-39.01534920497858,-1.9999997574082315,,1.0,,insufficient,,1.0,,insufficient,-16.14704250791588,10.403436053749733,-37.16969637852426,2.0948474347565185,2,2
cool_days,40719,Rasht,34,False,-3.181815810692271,,,-8.095235989238839,-14.563842147337304,-1.6266298311403737,-13.076922699084408,,,-9.895106888392137,-4.981686709845569,-4.913420178546568,-4.234264068156507,2.0855726886376473,-8.461538125580235,5.899764397592064e-07,-8.021369366923459,2.5960254837563546,-13.076918925027075,-2.5000025122197993,-11.82003963360707,5.681513918903607,-22.66665794681844,-4.444444298465862,,0.0,,insufficient,,1.0,,insufficient,-7.585775565450567,6.475347116116055,-19.067433715866926,1.4446967400071724,2,2
cool_days,40723,Bojnurd,34,False,-7.6470588465975755,,,-7.692307218929137,-12.865402906070747,-2.5192115317875263,-8.709677398543217,,,-1.0626185519456417,-1.0173701796140806,-0.04524837233156109,-7.199369683220816,3.102801419471564,-13.083333473587405,-1.578949726087178,-8.000593333995136,2.2226240988989443,-13.333240320993923,-4.285751357090627,-7.251530699190932,5.902143413626282,-18.18179399078954,2.3529374129008693,,1.0,,insufficient,,0.0,,insufficient,-0.052161015970114806,6.610270618999811,-14.711887514303328,13.394343246250255,2,2
cool_days,40724,Piranshahr,34,False,-4.583337873949817,,,-10.0000041705775,-16.65417881852889,-3.345829522626108,-20.49999953749938,,,-15.916661663549565,-10.499995366921882,-5.416666296627683,-7.190919557494308,5.538654540959913,-17.02499948614984,0.5993554563733487,-7.358323086701472,5.159352670075624,-15.394231905229013,1.4345244113081717,-15.858574674045165,11.430258319500897,-42.41826165741448,-2.4522376621920254,,0.0,,insufficient,,1.0,,insufficient,-8.667655116550856,10.986098913422094,-33.53026406920485,10.005678492396665,2,2
cool_days,40726,Mahabad,34,False,-4.285714688636588,,,-9.047625360729496,-17.14935662207065,-0.945894099388342,-16.296296893294862,,,-12.010582204658274,-7.248671532565366,-4.761910672092908,-6.308252109502646,5.471876666645173,-21.666659176871036,0.9488621384163302,-8.749715854383746,5.259361639006803,-17.037035691215962,2.2500163257791015,-14.250225357980444,7.998878332707985,-28.125000176822695,4.285712135967331,,0.0,,insufficient,,0.0,,insufficient,-7.941973248477797,9.330754424346086,-23.776432185211668,11.27083166505111,2,2
cool_days,40727,Saqez,34,False,-5.000000451009272,,,-9.090909090909102,-16.297744075985776,-1.884074105832429,-11.666674676231679,,,-6.666674225222407,-2.5757655853225767,-4.090908639899831,-5.582778085396556,2.923580922337617,-11.999999997457145,-2.352941164049095,-8.179902016685192,3.460211685315118,-15.013887368676988,2.8571398419287117,-14.341238413009219,10.519259712179323,-41.39016111530724,0.02083231893092318,,1.0,,insufficient,,0.0,,insufficient,-8.758460327612665,10.082679431792124,-34.23211383062098,4.924997334951612,2,2
cool_days,40728,Takab,34,False,-7.500000273451727,,,-10.499999306231297,-15.969093573231042,-5.030905039231553,-20.90909095041343,,,-13.409090676961702,-10.409091644182132,-2.99999903277957,-8.38188542919632,2.7534037187192997,-14.844860825982144,-4.913462376047904,-9.445044845869946,3.6924493787364194,-14.999994640798455,-1.3460409382900766e-05,-16.43756188859001,13.031672603070975,-45.263152176142455,1.4285606618315592,,1.0,,insufficient,,0.0,,insufficient,-8.055676459393695,12.062961977844788,-33.30976052871277,10.053571490516676,1,2
cool_days,40729,Zanjan,34,False,-11.818178623152855,,,-13.000001000004943,-18.646545468807798,-7.353456531202088,-20.645161269510915,,,-8.82698264635806,-7.645160269505972,-1.1818223768520877,-10.895716012982014,2.225310434980502,-15.000000097748615,-7.857144213580025,-12.300069376179062,2.6507983160766067,-16.50856148002044,-6.363638331870431,-14.015333469544737,10.900076163184165,-37.14957215673137,-1.4970454657689641e-06,,1.0,,insufficient,,1.0,,insufficient,-3.119617456562723,10.433169575026575,-25.510234333330544,11.818160244943073,1,2
cool_days,40730,Khorramdareh,34,False,-6.666665566274407,,,-8.095238458050078,-13.629579410393033,-2.560897505707123,-13.076930051174568,,,-6.410264484900161,-4.98169159312449,-1.428572891775671,-6.5125611880268846,2.042111329806499,-11.999982403245514,-4.000001584806369,-6.287184917119539,3.7313052239176407,-13.920056238444412,0.5882293368452532,-9.86399996179928,8.033337762371431,-27.69230524754634,0.5488729223718135,,1.0,,insufficient,,0.0,,insufficient,-3.351438773772395,7.449518118847902,-20.80086475880435,7.113846465745879,2,2
cool_days,40731,Qazvin,34,False,-7.692306536522531,,,-13.157890524310405,-18.875528743618744,-7.440252305002066,-18.709679226387813,,,-11.017372689865283,-5.551788702077408,-5.465583987787874,-7.417183792757267,2.2881172263391876,-11.99991410796762,-2.9411767682190115,-10.955609048689274,4.191607281913172,-17.34998577143469,-1.8750005733578312,-15.050848916784723,10.655764306862594,-40.434781579462694,-6.847474560744896e-07,,1.0,,insufficient,,1.0,,insufficient,-7.6336651240274565,10.925102929751182,-32.79796204135111,10.645831625186327,1,2
cool_days,40732,Ramsar,34,False,-3.9999959527871534,,,-5.416666493054729,-12.944238596296723,2.110905610187265,-15.769250467053906,,,-11.769254514266752,-10.352583973999177,-1.4166705402675754,-3.6020826632490253,1.5191329846885464,-6.67741681538702,-1.5000008958948416,-8.228331927912793,5.531767660544958,-20.802727049640385,-2.85389550007936,-16.07005825467369,8.634610104329397,-33.12500086405006,5.263155094487847,,1.0,,insufficient,,0.0,,insufficient,-12.467975591424661,8.772748501967659,-29.479352737690668,7.789315906503615,2,2
cool_days,40734,Nowshahr,34,False,-5.4999997650154695,,,-7.727272266219553,-15.69139910277764,0.23685457033853297,-13.57142881270428,,,-8.07142904768881,-5.844156546484727,-2.2272725012040837,-5.340446269898169,3.3582522408361997,-10.526314221191809,-1.7857144511722933,-8.617197556986838,4.657752759644794,-17.830434793685964,-1.25000119903645,-12.446879189429136,7.961402687418905,-25.55555498626152,7.526785325218251,,1.0,,insufficient,,0.0,,insufficient,-7.106432919530969,9.511960319605997,-21.28392574122439,12.968162871145221,2,2
cool_days,40736,Babolsar,34,False,-2.7272673982664113,,,-5.217392742058857,-10.431327638120482,-0.0034578459972323117,-18.928575036758566,,,-16.201307638492153,-13.711182294699709,-2.490125343792446,-1.8313538652544927,2.4162188729661978,-7.541666408976919,1.8181809681681578,-6.305347121275782,3.984486259636359,-18.645454230221958,-1.4285724087470157,-13.431748051282595,7.4539054448457165,-22.947916467596343,2.4999669774159377,,0.0,,insufficient,,0.0,,insufficient,-11.600394186028105,7.697450899557751,-24.456887806290595,4.8105973300471225,2,2
cool_days,40737,Gharakhil,34,False,-4.500002187123611,,,-7.0588239446506496,-14.235939300639075,0.11829141133777465,-16.25007080358346,,,-11.750068616459847,-9.191246858932809,-2.5588217575270384,-3.914207334828447,2.253474526285211,-8.33333358686695,2.3880501564281206e-06,-7.666991701790718,6.170573935705619,-21.428571265329342,0.7692292414359818,-12.134856677790285,6.8054450204230434,-21.578937711198055,-0.8124998935826689,,0.0,,insufficient,,1.0,,insufficient,-8.220649342961838,7.633071790350475,-19.47147665715144,6.141828297943327,2,2
cool_days,40738,Gorgan,34,False,-4.999999304627131,,,-7.857145750618205,-12.761377729832656,-2.9529137714037548,-15.000000555558218,,,-10.000001250931087,-7.142854804940013,-2.8571464459910736,-5.5386625113017365,1.9359074158877387,-10.019230940524821,-2.935829361402009,-8.435948733852454,2.891505847239359,-15.555556074215351,-4.11765047374471,-12.974356039685706,5.507989029340116,-21.738975949699935,0.4545379360896633,,1.0,,insufficient,,0.0,,insufficient,-7.435693528383967,5.083891327918962,-14.748107159917923,4.268831021591238,2,2
cool_days,40739,Shahrud,34,False,-1.000000614330959,,,-4.166667360744205,-9.75777252730727,1.4244378058188616,-14.230776586287165,,,-13.230775971956206,-10.06410922554296,-3.1666667464132456,-2.479095690209421,2.5433484856367294,-8.666665252053296,-5.756161233155356e-07,-5.260030365880126,4.6268477224590026,-15.059209993285414,0.7242326699140057,-10.717838465148212,10.808562792060155,-30.043099065235385,4.99999881365243,,1.0,,insufficient,,0.0,,insufficient,-8.238742774938792,9.984900385149798,-25.373468567334562,8.45976247617522,2,2
cool_days,40740,Quchan,34,False,-3.478260791083664,,,-5.0000006470102,-11.339245237521917,1.3392439435015167,-8.846153809993314,,,-5.36789301890965,-3.8461531629831143,-1.521739855926536,-2.030251564878488,2.035306721455991,-6.204538942682191,2.857140457699317,-3.5093485437495895,3.6412145921009555,-8.304345736816664,2.9426482236524314,-5.0959932080066155,6.826851239497611,-16.666665419917837,7.810605277229264,,0.0,,insufficient,,0.0,,insufficient,-3.0657416431281286,6.536804317107873,-14.011101916357465,9.103410841757265,2,1
cool_days,40741,Sarakhs,34,False,-6.818185571622941,,,-10.000000407954346,-14.215132665816506,-5.784868150092185,-14.285708554876908,,,-7.467522983253968,-4.285708146922563,-3.181814836331405,-7.544091494576387,2.7009452210662994,-12.314395187380791,-0.769231381508949,-10.558776735718311,1.8861545860354607,-14.775210441642356,-8.181823590779436,-10.344677941963578,6.2796650030810035,-19.99999740391633,1.4285700728619308,,1.0,,insufficient,,0.0,,insufficient,-2.80058644738719,5.949651208931928,-12.024561551023428,7.514875789628269,2,2
cool_days,40742,Biyarjomand,33,False,-4.99999680760122,,,-8.421052526107129,-15.206293558491433,-1.6358114937228247,-14.230777277139246,,,-9.230780469538026,-5.8097247510321175,-3.421055718505909,-5.1202667893554645,1.9414029731201026,-9.999999694872976,-2.848216735748566,-7.144491144472358,3.3912469883903635,-14.999998122918939,-1.4178565418466929,-9.215347173616786,5.6592818531309526,-18.65192941279765,-7.330877912008156e-07,,1.0,,insufficient,,1.0,,insufficient,-4.095080384261323,5.159572669875082,-13.527581449552946,5.010750124633299,2,2
cool_days,40743,Sabzevar,34,False,-3.8461539283366384,,,-6.874999765623235,-12.07381850044254,-1.6761810308039298,-15.161290494144895,,,-11.315136565808256,-8.28629072852166,-3.0288458372865965,-4.393833884058221,1.8914220160071766,-9.444443896377674,-2.222223923269356,-6.135520811719561,2.360484743140924,-12.500000361002913,-2.5000054862806578,-11.111261137173617,6.229797377790445,-21.17934718521683,-0.7386360599760371,,1.0,,insufficient,,1.0,,insufficient,-6.717427253115395,5.467802059517773,-16.08140189666839,3.6231297439881054,2,2
cool_days,40744,Golmakan,32,False,-5.90909099861381,,,-5.555555308640023,-11.164864318422136,0.05375370114209144,-8.23529909470282,,,-2.326208096089009,-2.6797437860627964,0.35353568997378737,-5.418845852751272,2.3509403450090747,-9.45833343185502,-0.6250005975783666,-5.292909030097382,2.809784132182018,-12.22222190727828,-2.299996980215845,-6.568600895380729,4.673950713110845,-17.69230520102246,2.222220197033668,,1.0,,insufficient,,0.0,,insufficient,-1.149755042629457,5.195621526972962,-12.331191753912119,9.166960589619874,2,2
cool_days,40745,Mashhad,34,False,-3.4782614612312397,,,-6.9999966710566355,-12.838068908908738,-1.1619244332045335,-12.96296292943144,,,-9.4847014682002,-5.962966258374804,-3.521735209825396,-3.414655637710895,1.0123442937770275,-5.555552607975502,-1.764705936683258,-4.374664062002273,4.310015721280591,-12.81911051361698,2.6086940013073936,-10.938456580050454,5.5331333613075895,-20.495541791438534,-0.4431816316147577,,1.0,,insufficient,,1.0,,insufficient,-7.523800942339559,5.226225920997785,-16.982310108574463,2.6324066307762495,2,2
cool_days,40746,Neyshabur,34,False,-8.076922568233925,,,-8.333331596691586,-13.469612710598813,-3.19705048278436,-13.54838903620276,,,-5.471466467968835,-5.215057439511174,-0.2564090284576608,-7.51626392628669,3.407987792647858,-14.166666771422204,-1.8750009928809337,-7.175117918952817,2.7950824835203805,-11.862725474992613,-1.8750143493679778,-10.888148669615248,6.994831081631431,-23.125004855977046,1.999974595019612,,1.0,,insufficient,,0.0,,insufficient,-3.3718847433285566,6.464611931165148,-15.81271141274903,7.712419289995505,2,2
cool_days,40747,Sanandaj,34,False,-10.000005382696862,,,-12.799992794020904,-17.972976549829216,-7.627009038212591,-15.483871184748972,,,-5.48386580205211,-2.6838783907280686,-2.7999874113240413,-10.131367988489977,2.0368163047927736,-14.999966217880239,-6.923076748519521,-10.738275733985084,2.2366862152016074,-14.230759288825608,-4.538960391849455,-14.899887704567282,9.844147784954227,-43.35833271728865,-5.333330942914719,,1.0,,insufficient,,1.0,,insufficient,-4.768519716077304,9.355313945646271,-32.33452283977009,6.860837020736847,1,2
cool_days,40748,Bijar,34,False,-10.555556556379345,,,-12.962962406203324,-18.674550010384827,-7.251374802021823,-13.928571607142944,,,-3.3730150507635983,-0.9656092009396193,-2.407405849823979,-12.295495320922269,3.1892138234508813,-18.125000408902505,-8.125004251383304,-10.77779224458347,3.700215825814431,-17.9635276236025,-4.157743871867064,-14.754352373672695,10.524925081616036,-40.00001165047401,-3.7098226030484263,,1.0,,insufficient,,1.0,,insufficient,-2.458857052750429,10.307695905956033,-27.577064624836048,10.696007637034432,1,2
cool_days,40749,Zarrineh,34,False,-10.555549238219008,,,-12.105263268699243,-16.885839291964228,-7.324687245434258,-17.419356680144162,,,-6.863807441925154,-5.314093411444919,-1.549714030480235,-11.002995897798355,2.9274400568356285,-16.06875277356304,-4.666668782241796,-12.355363276959379,2.539341030095723,-15.724207516695822,-6.113648437462322,-16.378667470857845,8.607475676400043,-38.14814764590674,-5.429293573978706,,1.0,,insufficient,,1.0,,insufficient,-5.3756715730594875,8.346237591543481,-27.60435771792307,6.526792992501789,1,2
cool_days,40751,Tehran (Shemiran),34,False,-12.142856138425316,,,-12.000001000003676,-17.99808384023941,-6.001918159767944,-17.777790675483196,,,-5.63493453705788,-5.77778967547952,0.14285513842163944,-12.193461708618715,3.9392738735684882,-18.461538021131908,-5.000000039279771,-11.720973857542027,4.800065291812685,-20.90908337503276,-3.636364532461628,-19.050072547978104,9.049333070585067,-35.00000080307807,-1.8750055541923816,,1.0,,insufficient,,1.0,,insufficient,-6.856610839359389,8.46497240968132,-24.388132812467614,9.183326144857267,1,2
cool_days,40752,Karaj,34,False,-9.999999524623533,,,-11.999998928243773,-16.506350855224895,-7.493647001262651,-15.384622630736224,,,-5.3846231061126915,-3.3846237024924513,-1.9999994036202402,-10.225032335816705,3.4225119781727513,-17.000000200851968,-5.878151401510854,-10.99057155721237,2.0654827318286344,-13.333333549479267,-5.82814016725646,-14.62664217995644,8.133366786608763,-30.000006007235662,-3.125000549562821,,1.0,,insufficient,,1.0,,insufficient,-4.401609844139733,8.072955848389753,-20.960831988102626,8.09409064545255,1,2
cool_days,40754,Tehran (Mehrabad Airport),34,False,-5.000000532078636,,,-3.4615400287330047,-8.398773155818226,1.4756930983522176,-15.000007139201628,,,-10.000006607122991,-11.538467110468623,1.5384605033456316,-4.749728489243962,2.019237660140194,-9.071419910544785,-0.5000004348403766,-3.603139152632938,3.585623346379947,-10.015626744561873,2.6666529581392027,-9.293541548830024,9.607882449857408,-28.387081740492874,5.835231060070586,,1.0,,insufficient,,0.0,,insufficient,-4.543813059586062,9.166430431169815,-21.31447709096223,10.772944691696422,2,2
cool_days,40755,Abali,34,False,-7.500001326080637,,,-11.999996733393711,-16.312694354652887,-7.687299112134537,-16.923083989416465,,,-9.423082663335828,-4.923087256022754,-4.499995407313074,-9.2777690210352,4.325683001904685,-15.555543877738208,-5.671427914081855,-10.427679765496976,4.318436368964881,-15.000000233447778,-1.300000806971577,-14.521149879016784,11.96402604572284,-42.118745362748925,0.5952380943576092,,1.0,,insufficient,,0.0,,insufficient,-5.2433808579815855,10.596620270027527,-27.79575432011584,9.764283681494001,2,2
