index_name,n_stations_all_stations,n_stations_exclude_flagged,ols_slope_all_stations,ols_slope_exclude_flagged,slope_0.10_all_stations,slope_0.10_exclude_flagged,slope_0.50_all_stations,slope_0.50_exclude_flagged,slope_0.90_all_stations,slope_0.90_exclude_flagged,Delta1_all_stations,Delta1_exclude_flagged,Delta2_all_stations,Delta2_exclude_flagged,Delta3_all_stations,Delta3_exclude_flagged,ols_slope_difference_exclude_minus_all,slope_0.10_difference_exclude_minus_all,slope_0.50_difference_exclude_minus_all,slope_0.90_difference_exclude_minus_all,Delta1_difference_exclude_minus_all
cool_days,124,85,-12.598144500341848,-12.731678544220292,-5.6015900718695955,-5.468614511076952,-12.000579615217413,-11.96853580840915,-15.371903122642863,-15.863422146530784,-9.770313050773268,-10.394807635453832,-3.3713235074254495,-3.8948863381216334,-6.398989543347818,-6.4999212973321985,-0.13353404387844492,0.1329755607926435,0.03204380680826269,-0.49151902388792124,-0.6244945846805638
cool_nights,124,85,-10.863292034184974,-11.279153307853488,-5.9050112459161,-7.3725418736200705,-9.831590449973513,-9.941176861222727,-12.06451063154281,-12.24509909642677,-6.1594993856267095,-4.8725572228067,-2.2329201815692965,-2.303922235204043,-3.926579204057413,-2.568634987602657,-0.4158612736685132,-1.4675306277039706,-0.10958641124921442,-0.18058846488396085,1.2869421628200097
warm_days,124,85,14.021952707566296,14.524621562934549,9.446324830037758,9.937874773076354,15.549853248463608,16.116584429976715,22.504652448605636,22.98466986241091,13.058327618567878,13.046795089334557,6.954799200142029,6.868085432434196,6.103528418425849,6.178709656900361,0.5026688553682526,0.49154994303859567,0.5667311815131075,0.48001741380527463,-0.011532529233321043
warm_nights,124,85,10.958427868028853,11.609900674299855,8.741935661657005,10.501116288745493,12.13921890447667,12.06274527581799,12.210626285919806,13.9515571933875,3.468690624262802,3.450440904642008,0.0714073814431373,1.8888119175695106,3.3972832428196647,1.5616289870724973,0.651472806271002,1.7591806270884884,-0.0764736286586789,1.7409309074676944,-0.018249719620794025
