variant_as_observed,index_name,n_years,ols_slope_as_observed,slope_0.10_as_observed,slope_0.50_as_observed,slope_0.90_as_observed,Delta1_as_observed,variant_screened,ols_slope_screened,slope_0.10_screened,slope_0.50_screened,slope_0.90_screened,Delta1_screened,ols_slope_difference,slope_0.10_difference,slope_0.50_difference,slope_0.90_difference,Delta1_difference
as_observed,warm_days,34,14.021952707566284,9.446325540444347,15.549853372434015,22.504655127196436,13.05832958675209,consistency_screened,14.021383207181906,9.446325540444347,15.549853372434015,22.500590086546026,13.05426454610168,-0.0005695003843779745,0.0,0.0,-0.004065040650409912,-0.004065040650409912
as_observed,warm_nights,34,10.958427868028842,8.741935483870966,12.139219015280132,12.210626185958258,3.468690702087292,consistency_screened,10.95176231024523,8.741935483870972,12.143463497453306,12.186907020872862,3.4449715370018907,-0.00666555778361122,5.329070518200751e-15,0.004244482173174191,-0.023719165085395844,-0.023719165085401173
as_observed,cool_days,34,-12.598144500341833,-5.60159025343919,-12.00058072009289,-15.37190082644635,-9.770310573007158,consistency_screened,-12.606890373230767,-5.62745869394178,-12.009291521486627,-15.374566782191437,-9.747108088249657,-0.008745872888933803,-0.025868440502589962,-0.00871080139373781,-0.0026659557450869897,0.023202484757501196
as_observed,cool_nights,34,-10.863292034184957,-5.90501792114695,-9.831591173054596,-12.064516129032258,-6.159498207885308,consistency_screened,-10.863631085961659,-5.90501792114695,-9.834494773519182,-12.08064516129032,-6.1756272401433705,-0.0003390517767023482,0.0,-0.0029036004645863756,-0.01612903225806228,-0.01612903225806228
