index_name,station_id,station_name,metric,signal,noise_sd,signal_to_noise,expected_direction,emerged,snr_threshold
warm_days,40710,Sarab,0.50,12.148656379089834,5.916176360137478,2.053464203830382,True,True,2.0
warm_days,40710,Sarab,0.90,11.059264808387509,10.755250112577455,1.028266631889344,True,False,2.0
warm_days,40710,Sarab,Delta1,4.091259875259499,10.587582347560936,0.38642059546313734,True,False,2.0
warm_days,40712,Orumiyeh,0.10,9.827441284720498,2.568436471369884,3.826234907604703,True,True,2.0
warm_days,40712,Orumiyeh,0.50,17.401321276494837,5.179934227205522,3.3593710872044267,True,True,2.0
warm_days,40712,Orumiyeh,0.90,23.67079860547032,8.00385321869346,2.9574253748414336,True,True,2.0
warm_days,40712,Orumiyeh,Delta1,13.843357320749815,8.53162448242844,1.6225933700271635,True,False,2.0
warm_days,40713,Maragheh-Synoptic,0.10,14.25433815295743,5.746514409367688,2.480518995953565,True,True,2.0
warm_days,40713,Maragheh-Synoptic,0.50,21.332750164685685,3.3591552286637087,6.350629462625927,True,True,2.0
warm_days,40713,Maragheh-Synoptic,0.90,34.27888756389969,9.1091978061201,3.7631071685444235,True,True,2.0
warm_days,40713,Maragheh-Synoptic,Delta1,20.024549410942253,9.4052176389546,2.1290894245768888,True,True,2.0
warm_days,40716,Mianeh,0.10,7.889346703492468,5.549866591089615,1.4215380809619673,True,False,2.0
warm_days,40716,Mianeh,0.50,15.7583293804579,4.462217727929261,3.531501675013675,True,True,2.0
warm_days,40716,Mianeh,0.90,21.182382367337095,9.021987686467126,2.347862034783135,True,True,2.0
warm_days,40716,Mianeh,Delta1,13.29303566384463,9.198832493068071,1.4450785655529452,True,False,2.0
warm_days,40717,Khalkhal,0.10,11.536569636251096,6.238686601642463,1.8491984568056128,True,False,2.0
warm_days,40717,Khalkhal,0.50,19.13280840209521,3.42322497191628,5.589118027315889,True,True,2.0
warm_days,40717,Khalkhal,0.90,24.68090646492301,7.050157469727051,3.5007596030161494,True,True,2.0
warm_days,40717,Khalkhal,Delta1,13.144336828671918,9.35142093600868,1.4055978143447907,True,False,2.0
warm_days,40718,Bandar-E-Anzali,0.10,7.651210045794119,5.179880019367769,1.4771017894595921,True,False,2.0
warm_days,40718,Bandar-E-Anzali,0.50,16.660355206229365,10.59597412782908,1.572328792543283,True,False,2.0
warm_days,40718,Bandar-E-Anzali,0.90,30.82237360773805,10.087905688889071,3.055378842576428,True,True,2.0
warm_days,40718,Bandar-E-Anzali,Delta1,23.17116356194393,9.19845652035412,2.519027351020396,True,True,2.0
warm_days,40719,Rasht,0.10,2.4017865574195785,3.092913002649432,0.7765451389554685,True,False,2.0
warm_days,40719,Rasht,0.50,2.667085313857916,3.259344778080944,0.8182887958935899,True,False,2.0
warm_days,40719,Rasht,0.90,6.628164305411547,1.967149025655892,3.3694266265371366,True,True,2.0
warm_days,40719,Rasht,Delta1,4.226377747991967,3.8886250459419545,1.0868565876266423,True,False,2.0
warm_days,40723,Bojnurd,0.10,4.188714102892762,3.997577856241648,1.0478130141612332,True,False,2.0
warm_days,40723,Bojnurd,0.50,6.97384101819864,3.191238729024461,2.1853084680789436,True,True,2.0
warm_days,40723,Bojnurd,0.90,12.349592758065636,2.416945157764846,5.109587496592744,True,True,2.0
