index_name,station_id,station_name,ols_slope_per_c,ols_expected_direction,slope_per_c_0.10,ci_low_per_c_0.10,ci_high_per_c_0.10,expected_direction_0.10,slope_per_c_0.50,ci_low_per_c_0.50,ci_high_per_c_0.50,expected_direction_0.50,slope_per_c_0.90,ci_low_per_c_0.90,ci_high_per_c_0.90,expected_direction_0.90
warm_days,40765,Sarpol-E-Zahab,32.64583159795798,True,31.051759084521127,,,True,34.799449043204056,21.899735773637723,47.69916231277039,True,35.26288655650467,,,True
warm_days,40766,Kermanshah,26.747746546541208,True,15.065932153122597,,,True,28.39162558301453,17.426701025226016,39.356550140803044,True,28.648472187797044,,,True
warm_days,40768,Hamedan (Airport),35.085090404055066,True,19.3111829453282,,,True,32.540476581770555,18.428154290976437,46.652798872564674,True,36.63046695213786,,,True
warm_days,40769,Arak,38.17814942402097,True,31.09977832161783,,,True,39.857251642132255,27.68252300399242,52.031980280272094,True,32.62772714544549,,,True
warm_days,40770,Qom,40.08776745989817,True,28.140648011986162,,,True,47.904785524879685,31.977872988035166,63.831698061724204,True,32.819892549501496,,,True
warm_days,40771,Kangavar,42.20471709659915,True,36.68847574417035,,,True,40.41821533683543,25.232705061300024,55.60372561237084,True,37.20901591507615,,,True
warm_days,40772,Qorveh,44.14542309545738,True,30.399402570190823,,,True,47.76139991028752,31.118320739286673,64.40447908128837,True,41.904410821290945,,,True
warm_days,40774,Borujerd,43.83214333515113,True,35.37817203316398,,,True,43.805973249894116,29.184622747496984,58.427323752291244,True,43.231147883184995,,,True
warm_days,40778,Gonabad,28.058721270725783,True,28.642856656818864,,,True,30.85789587520343,18.641240802471984,43.074550947934874,True,26.550918637100597,,,True
warm_days,40779,Eslamabad-E-Gharb,33.390266047355844,True,27.788857173004697,,,True,34.36544579873253,21.659669468941257,47.0712221285238,True,31.580759299570637,,,True
warm_days,40780,Ilam,58.513892585668586,True,37.338211408147195,,,True,66.76450024572671,39.355082512787924,94.17391797866549,True,54.0937725222357,,,True
warm_days,40782,Khorramabad,44.2296965520294,True,31.318973278689207,,,True,45.882291782971535,30.398527471758893,61.366056094184174,True,41.82677539448948,,,True
warm_days,40783,Aligudarz,36.17702043875877,True,29.11101878482845,,,True,39.35112688636737,26.425926242373063,52.27632753036167,True,33.99324165815576,,,True
warm_days,40785,Kashan,37.03472276506243,True,23.67921788536617,,,True,36.20015275004145,21.64272509100525,50.75758040907765,True,43.53986895376666,,,True
warm_days,40787,Daran,43.91224080156771,True,34.80669870672014,,,True,41.46481622069156,26.98781113113721,55.94182131024591,True,39.3452286952138,,,True
warm_days,40789,Khur-Va-Biabanak,36.172089814530224,True,26.03238439570047,,,True,31.579546630851965,20.636590846420198,42.52250241528373,True,41.61291149871379,,,True
warm_days,40790,Robat-E-Poshtebadam,22.916154074479063,True,20.688115244454377,,,True,25.86317913650818,15.935623647585375,35.790734625430986,True,25.759584530351642,,,True
warm_days,40791,Tabas,39.45166425377275,True,25.999925720472103,,,True,45.005986271421556,33.13032275043555,56.88164979240756,True,37.58583169917823,,,True
warm_days,40792,Ferdows,17.884076604473762,True,16.33672775092213,,,True,12.524514110373433,3.0713717816307398,21.977656439116124,True,20.632252823670058,,,True
warm_days,40793,Qaen,34.012168897456256,True,21.48214252484544,,,True,36.73499125786324,23.27694122920984,50.193041286516646,True,29.867308714549928,,,True
warm_days,40794,Safiabad (Dezful),41.45780887892799,True,29.86020543559368,,,True,49.345461481712505,34.37797877701287,64.31294418641214,True,37.61381586376169,,,True
warm_days,40796,Dehloran,55.33360252817788,True,27.290319463594965,,,True,58.439807727754406,35.73551734694661,81.1440981085622,True,53.33439690401045,,,True
warm_days,40797,Kuhrang,48.261323912355735,True,22.700131384183532,,,True,64.21077694561849,42.62333953228813,85.79821435894885,True,44.59685720375542,,,True
warm_days,40798,Shahrekord,45.95306695142052,True,30.926463282720395,,,True,55.192685273586186,36.99201714074708,73.39335340642529,True,47.16897545622423,,,True
warm_days,40799,Ardestan,26.547325529819144,True,27.170287909660004,,,True,25.159806773054886,13.595828926675033,36.72378461943474,True,28.37267542616871,,,True
warm_days,40800,Esfahan,49.74983410729037,True,37.890469002184794,,,True,33.293679275998755,20.218270347150824,46.36908820484669,True,50.65429173757355,,,True
warm_days,40801,Naein,24.56144627936999,True,22.418881544764783,,,True,22.919400650745047,13.51854059507447,32.320260706415624,True,25.364646667961622,,,True
warm_days,40802,Esfahan (Airport),31.112837536442214,True,28.538073873493953,,,True,32.10723278845965,24.33611199886265,39.87835357805665,True,32.082364589763095,,,True
warm_days,40803,Kabutarabad,48.10602084372733,True,28.80278618392105,,,True,48.936157552529885,34.43149463863405,63.44082046642572,True,38.77242339823674,,,True
