index_name,station_id,station_name,boot_mean_0.10_base,boot_ci_low_0.10_base,boot_ci_high_0.10_base,boot_mean_0.90_base,boot_ci_low_0.90_base,boot_ci_high_0.90_base,boot_mean_0.10_alt,boot_ci_low_0.10_alt,boot_ci_high_0.10_alt,boot_mean_0.90_alt,boot_ci_low_0.90_alt,boot_ci_high_0.90_alt,comparison,alternative
warm_days,19996,Bahookalat,-1.6904485822775146,-11.016669282051568,4.303575957220978,0.0338085506409137,-6.666655047752015,13.46153367841169,-0.6587014518957528,-2.372341945004848,3.5206957345434153e-06,1.7981927605292063,0.012444591809193167,10.413271714055416,bootstrap_method:meboot,meboot
warm_days,40700,Parsabad,4.731618311915103,-5.353861579349054,19.999997819884346,8.935642873968465,-3.749999076140876,19.99999968909096,4.306402136828629,1.4069416853073813,6.46717105925225,11.793141115138173,5.848919172307212,16.03414286060762,bootstrap_method:meboot,meboot
warm_days,40701,Maku,7.915718804743157,-5.999999427355329,28.050000268391965,16.622145585810888,-5.88234854374574,45.71426462188363,6.252998145044526,1.2998296294722491,10.874728746595274,20.73932896969955,14.254257781193514,25.941823330698174,bootstrap_method:meboot,meboot
warm_days,40702,Jolfa,11.019434234736693,-2.6666665677839188,27.27272602060086,19.60837656311308,2.2142861810959857,34.54545405379361,10.350727435459824,4.2781789209910555,13.904589829656967,20.91932182940195,13.942202363702735,25.937083114270397,bootstrap_method:meboot,meboot
warm_days,40703,Khoy,10.175279642278742,0.6499935893842321,16.521738046014505,20.36905511259199,2.565789627381513,47.22222091340582,10.753767566829161,6.8784463104875195,14.499698181002936,21.081825466143673,11.157531893138271,27.574955198395315,bootstrap_method:meboot,meboot
warm_days,40704,Ahar,7.588669877978692,-3.34999944012948,17.27272724127642,20.89695207235665,7.368548554542864,47.7777695263766,6.4636264634084775,3.87610049674162,8.638893200539245,17.32748326707428,6.339688199625926,27.025413630298143,bootstrap_method:meboot,meboot
warm_days,40706,Tabriz,7.6783329822815,0.7692310920175391,14.13008832428156,11.528326582489235,-0.541668257749195,46.70587650944434,7.568949204311037,3.8221222168543205,10.403184740076165,12.705732129333523,4.007014581804786,24.85197668601154,bootstrap_method:meboot,meboot
warm_days,40708,Ardebil,8.748325321974441,-1.8749972324225248,13.333331400281152,15.00000506106106,-19.090893768835915,44.66665299284399,8.553092314820933,5.089848047100402,11.088290882713991,16.549162350731425,6.507708382153727,28.669081530347636,bootstrap_method:meboot,meboot
warm_days,40709,Astara,6.489813347133337,5.648889385276412e-05,11.818181695152242,12.482961938762667,-4.166643069725483,22.471433175832587,7.600360706513089,5.680697408794632,9.61823612196266,13.948994136337955,8.492361817120035,18.701132172231468,bootstrap_method:meboot,meboot
warm_days,40710,Sarab,6.968004933128009,-2.499983964457553,12.021428903495549,11.059264808387509,-7.777777830862918,40.66662996123854,7.965221945227338,4.37580111688402,11.387571683166057,15.021035081596105,6.990873909736157,21.958460207644958,bootstrap_method:meboot,meboot
warm_days,40712,Orumiyeh,9.827441284720498,4.643749775617885,18.006896574762706,23.67079860547032,12.94117668240227,46.11110813234298,9.32780889289154,6.488862411175167,12.223940212063157,22.036941003286802,14.972589213211487,27.746308745438025,bootstrap_method:meboot,meboot
warm_days,40713,Maragheh-Synoptic,14.25433815295743,8.947368639198553,27.27272724127673,34.27888756389969,18.23529172817569,52.505681549744345,11.489796921001165,5.913584200169623,18.600062995883857,28.487924397715542,21.051971986211726,42.03545318680963,bootstrap_method:meboot,meboot
warm_days,40716,Mianeh,7.889346703492468,-5.294109244465057,21.111109506508026,21.182382367337095,6.875000014959949,37.33331604706586,8.681153565936416,4.6957755072145835,12.681052199444654,21.639574824848022,10.75584892897785,31.558178653454497,bootstrap_method:meboot,meboot
warm_days,40717,Khalkhal,11.536569636251096,-1.8995519791792157,24.99999985940345,24.68090646492301,10.000000272327265,36.88771796634964,9.844503654078192,5.78181557841945,14.44671613434459,24.47506227314515,17.278165402862914,32.216637581569145,bootstrap_method:meboot,meboot
warm_days,40718,Bandar-E-Anzali,7.651210045794119,3.7500006175435927,25.771428642000146,30.82237360773805,8.000040980269702,45.83332826096009,6.395316290291731,3.98863721593084,8.711594217970543,31.668383517006596,19.028185724278202,38.973751559925304,bootstrap_method:meboot,meboot
warm_days,40719,Rasht,2.4017865574195785,-4.615359162369416,6.540513337712136,6.628164305411547,3.620451639720938,11.666664926075624,4.317691397995168,2.262848396269416,6.269629350670675,4.962455775662484,1.0108016737563266,7.057443430863265,bootstrap_method:meboot,meboot
warm_days,40723,Bojnurd,4.188714102892762,-4.015386645448881,11.818179252165004,12.349592758065636,8.62826109670311,16.4285705289445,5.20760924433547,2.204676938051599,9.70122337491077,10.396701989505848,4.157529400370354,15.258519550461239,bootstrap_method:meboot,meboot
warm_days,40724,Piranshahr,10.605103650080675,2.4829621860138382,19.250001339104276,23.81628358443463,-11.818128252907115,56.11106761241501,10.21918310882522,5.490323100543726,14.309462728692019,21.78650952711036,13.606278256482332,29.735652697231373,bootstrap_method:meboot,meboot
warm_days,40726,Mahabad,11.02835010381133,7.058825365939304,16.66666456853872,20.880259978643544,1.0000006261114198,38.391665667760414,10.30080570125234,6.935073067724448,13.822629950409068,23.65513857578744,10.268222753810916,32.261914719661554,bootstrap_method:meboot,meboot
warm_days,40727,Saqez,10.105083379226096,-3.350000553677427,14.556818818461169,20.1864839461516,3.964930624309862e-06,45.3333252829216,10.774745192790434,6.522787537070467,14.725906959979403,15.84568320775533,4.888855500887799,25.64848978863622,bootstrap_method:meboot,meboot
warm_days,40728,Takab,8.51574680926333,-0.0625000880907992,14.99998528762233,21.269881695306168,5.263161917526245,43.33333029231559,9.701583298603932,6.3428731944125385,13.441329935262644,23.178021279730473,12.820567044144488,29.326037253311068,bootstrap_method:meboot,meboot
warm_days,40729,Zanjan,12.183523817016798,-1.9999991394030616,29.166667219498542,33.96928768278235,12.777786760835,45.62500050258532,9.048698363335713,4.231736241835223,15.278865618962836,33.123569584854316,22.722341447028974,38.80776955790898,bootstrap_method:meboot,meboot
warm_days,40730,Khorramdareh,8.439672004070417,-4.166638103197014,17.499999344654185,23.641183003387585,5.500000968644831,40.666666127394286,8.803017287971587,5.132197624860671,12.380858030609758,24.39613938916069,10.154430504489818,31.328734769636874,bootstrap_method:meboot,meboot
warm_days,40731,Qazvin,6.964251726130672,-6.666664440575643,12.805001927009728,18.839138580841286,7.140754412606437,27.3333325628204,8.703221083387724,4.708705614332033,12.67022848302025,17.867928256524802,9.201660383293609,25.12108742799915,bootstrap_method:meboot,meboot
warm_days,40732,Ramsar,8.059588374208975,3.52941157598622,11.499999594997371,19.81622986311969,3.846154146470765,27.897377138450587,8.681661062365828,4.932336647314334,12.085920933554128,14.051876614346627,8.11773198989385,17.645346976064097,bootstrap_method:meboot,meboot
warm_days,40734,Nowshahr,6.452478995657981,3.684213901430845,8.891678443349567,17.484767494575273,12.11956643271622,27.33332784142201,7.204777430100328,3.8618008652837417,9.609644333433566,17.223591711201287,11.999747405355135,21.410443391383772,bootstrap_method:meboot,meboot
warm_days,40736,Babolsar,3.4449812896044056,-4.999990870862874,7.058822039656008,13.609078554952037,-2.5336510768240266,40.6666626811226,4.126151070831449,1.609486804569014,5.829216593651161,14.291832762342064,3.5802824131180495,22.928716031339178,bootstrap_method:meboot,meboot
warm_days,40737,Gharakhil,7.311707022251785,4.719725057754593e-07,21.818181676423357,14.214535370381018,7.500000527908853,27.272725696929733,7.334377309990414,4.129533849960346,9.427021659473214,17.43000961162613,7.89401042671516,29.711462341968165,bootstrap_method:meboot,meboot
warm_days,40738,Gorgan,7.109355026207602,-1.8227159559992128,11.7321424520195,16.579458709599784,9.235384270051725,25.38420648824448,7.7508029667552,4.831655460872825,9.83123641567806,16.90698217155808,11.739014999899505,20.931153894845288,bootstrap_method:meboot,meboot
warm_days,40739,Shahrud,2.9403482285387184,-13.99995321410836,10.917613000701332,5.257931640210257,-6.874997921660233,17.999998062774175,4.919345272181917,1.3808211116728581,8.81551601149207,4.533313171432352,0.6950673336595777,8.39383619097209,bootstrap_method:meboot,meboot
warm_days,40740,Quchan,3.6789371604268393,-7.9999975097085585,11.818179845711011,9.465349694354115,3.962492548142216,14.499997459654775,6.686536431627976,3.434135058715469,8.68823112157882,8.606898635249339,3.9570499478569783,12.070094175519372,bootstrap_method:meboot,meboot
warm_days,40741,Sarakhs,7.322852515842035,1.0000001172224635,14.705881980536148,15.478010199235769,6.428584180585102,20.00000045114557,6.8004894610196684,4.252706374740919,9.680466944777935,16.309241826381538,9.129352917389408,21.54901671575197,bootstrap_method:meboot,meboot
warm_days,40742,Biyarjomand,1.0426442472747153,-7.499997909214832,10.384614691560706,11.439889321535915,1.886920916871503e-06,16.499998627756955,2.9775802989641136,0.9446642864125124,5.8374891200191055,12.335895403793547,6.800082925357163,16.88555089297524,bootstrap_method:meboot,meboot
warm_days,40743,Sabzevar,3.771318152110282,-10.666666398976142,17.999999858426776,6.061825860403866,-2.8309602689538207,12.033332497746512,6.570351017032773,2.704360726251206,9.577876777241418,7.229407029536463,2.597445367142895,11.415504057389253,bootstrap_method:meboot,meboot
warm_days,40744,Golmakan,7.066609695304407,-2.4999987057873394,13.471145740719486,12.815289504232744,6.1521692013763145,21.24999938424934,9.047925366648673,5.379485782779841,12.027943069461402,12.020738682539756,6.784826491983534,16.43266486780667,bootstrap_method:meboot,meboot
warm_days,40745,Mashhad,5.329532058452207,-3.76048465145121,17.27271722629036,13.722002292281232,4.545466425327171,24.285709178078637,5.044181323946215,2.8195673658660723,7.296093241885264,10.98030548982573,4.061736611763597,16.61431011258622,bootstrap_method:meboot,meboot
warm_days,40746,Neyshabur,4.430515115508812,-8.333332095262348,11.666665121765227,9.876616507956893,1.764706238706346,19.99999844503836,5.446992537825484,2.4695064318700233,9.044320499597204,7.927172050975765,2.7586150133987197,12.00214588830043,bootstrap_method:meboot,meboot
warm_days,40747,Sanandaj,10.890167783135182,6.000006386996537,15.206362569927268,22.650507747817187,1.534094901035063,40.18058005542028,10.295805207468488,6.1637964604,13.330188231174075,22.76351190022448,11.847736097259805,28.818041759237026,bootstrap_method:meboot,meboot
warm_days,40748,Bijar,8.706996292406568,-0.7142862173901353,17.07500099137051,25.121618530099497,7.458333477367208,45.333323042653824,7.837810605021933,3.4420773415010983,11.38086063599,27.828201211042188,19.350377071533487,33.4798383739507,bootstrap_method:meboot,meboot
warm_days,40749,Zarrineh,9.219250137505194,-0.0166653308290811,20.667857143630957,25.456798973402677,6.500001984900793,39.14035489060843,8.112265930804119,4.6364356627126755,13.280557995032657,24.64472251556997,17.249986323187617,30.001305539881017,bootstrap_method:meboot,meboot
warm_days,40751,Tehran (Shemiran),12.097713438046902,5.990625245350798,21.770587681937755,28.571377937406893,10.588235381607996,43.88887402708932,12.052848718640874,7.781574988603209,16.01918648098255,26.717430975778267,18.24690317247838,33.31099682628457,bootstrap_method:meboot,meboot
warm_days,40752,Karaj,8.44256171987817,-1.856059117172394,15.555555435601876,17.23172714404819,9.411764888739611,30.66666359870604,9.788709272482576,6.821837483843354,13.0673132989935,16.132471276911854,8.831119316882825,20.153377348630897,bootstrap_method:meboot,meboot
warm_days,40754,Tehran (Mehrabad Airport),3.5688241495081225,-8.155211144287955,10.000000010989249,4.372602389459064,-4.218180283350369,20.666665734661223,6.597495307449577,2.680280449125606,8.688965669170987,3.3905157640836983,0.2514433772545257,9.981155546556488,bootstrap_method:meboot,meboot
warm_days,40755,Abali,8.668191726879682,-1.7968743731967345,14.692850392241589,16.891503314725522,-4.999996721524962,47.99999526780859,10.702776990934753,7.150296320677476,13.348637586150993,11.8562506258714,1.175157226726029,23.484430698924008,bootstrap_method:meboot,meboot
warm_days,40757,Semnan,7.069232868096695,-3.124970147997868,16.190473600197848,12.976298405923998,-6.153845474811377,33.999998267653545,8.403183029733604,5.0638062752848185,10.88612576324508,9.132831519360364,1.7222919101195249,15.101303808286403,bootstrap_method:meboot,meboot
warm_days,40758,Garmsar,1.031146350599436,-9.391663901346584,9.166666299618836,-0.2672609890218972,-19.99999952755497,20.066665985699995,4.0124278454349644,1.2869865521887232,6.162299314191255,-1.4119399923610723,-4.5363463274896,-0.0769644533939667,bootstrap_method:meboot,meboot
warm_days,40762,Torbat-E Heydariyeh,7.773223577729619,-5.999997792425108,13.850649484112788,17.753604575652634,3.979546160487861,24.66666448743787,9.683513880566379,6.872562984556306,12.572001683592255,18.602120966257583,14.091672392814052,22.8718016112289,bootstrap_method:meboot,meboot
warm_days,40763,Kashmar,4.797051134481946,-10.681257410247266,14.444443923180886,15.168649172058537,4.701871646351529,22.02954644361373,6.590771320782866,3.639753899739729,9.315044918063343,13.777455342864327,9.159037891053037,18.5042086063518,bootstrap_method:meboot,meboot
warm_days,40764,Ravansar,9.27571618780376,-0.7692012327855424,26.363635236704955,23.481319355740908,-3.9999782769024272,37.061111049138965,7.409332312255716,4.228651295780144,12.71941712912875,27.385382300232724,15.742906950528578,34.29486207359604,bootstrap_method:meboot,meboot
