index_name,station_id,station_name,boot_mean_0.10_200,boot_mean_0.50_200,boot_mean_0.90_200,boot_mean_Delta1_200,boot_ci_low_0.10_200,boot_ci_high_0.10_200,boot_ci_low_0.50_200,boot_ci_high_0.50_200,boot_ci_low_0.90_200,boot_ci_high_0.90_200,boot_ci_low_Delta1_200,boot_ci_high_Delta1_200,n_reps_200,boot_ci_width_0.10_200,boot_ci_width_0.50_200,boot_ci_width_0.90_200,boot_ci_width_Delta1_200,n_years,n_reps_400,boot_mean_0.10_400,boot_sd_0.10,boot_median_0.10,boot_ci_low_0.10_400,boot_ci_high_0.10_400,boot_mean_0.50_400,boot_sd_0.50,boot_median_0.50,boot_ci_low_0.50_400,boot_ci_high_0.50_400,boot_mean_0.90_400,boot_sd_0.90,boot_median_0.90,boot_ci_low_0.90_400,boot_ci_high_0.90_400,boot_mean_Delta1_400,boot_sd_Delta1,boot_median_Delta1,boot_ci_low_Delta1_400,boot_ci_high_Delta1_400,boot_mean_Delta2,boot_sd_Delta2,boot_median_Delta2,boot_ci_low_Delta2,boot_ci_high_Delta2,boot_mean_Delta3,boot_sd_Delta3,boot_median_Delta3,boot_ci_low_Delta3,boot_ci_high_Delta3,boot_ci_width_0.10_400,boot_ci_width_0.50_400,boot_ci_width_0.90_400,boot_ci_width_Delta1_400
warm_days,40713,Maragheh-Synoptic,14.25433815295743,21.332750164685685,34.27888756389969,20.024549410942253,8.947368639198553,27.27272724127673,13.67543953690308,29.113636425615727,18.23529172817569,52.505681549744345,2.223215723179297,35.8506858569979,200,18.325358602078175,15.438196888712648,34.270389821568656,33.627470133818605,34,400,14.264658716960852,5.773979323404723,11.818180852081252,8.937966565862022,27.27272732644651,21.29004367725707,3.504543564031613,21.33333328333319,13.684210783280829,29.999999016400533,34.534145972010755,9.800342538160999,35.00000214347411,18.235290077835238,52.777773081518305,20.269487255049903,10.1798580849204,20.49999966684568,1.3118808036117735,37.51249782114544,13.244102294753684,9.875711238834269,13.823532369232758,-5.393897331048769,30.116146430702493,7.025384960296219,5.037475822483505,8.460039095090224,-5.064396968107829,14.376035865615243,18.334760760584487,16.315788233119704,34.54248300368307,36.200617017533666
warm_days,40716,Mianeh,7.889346703492468,15.7583293804579,21.182382367337095,13.29303566384463,-5.294109244465057,21.111109506508026,4.1625020205447,22.50328023099037,6.875000014959949,37.33331604706586,-4.126081390474804,30.049013925531217,200,26.405218750973084,18.34077821044567,30.45831603210591,34.17509531600602,34,400,8.291774642313342,4.956021759837781,9.411764018957292,-4.166666167951234,18.000000454280386,15.787445288942846,4.241887513836897,16.96153552885936,4.166668880962434,22.503280617584732,20.797873829380023,8.927738053990414,23.043480622699704,6.835475542684225,37.22221870011448,12.506099187066678,9.308198843723615,14.615379524366762,-3.9411639329280415,28.367700147219836,5.0104285404371725,9.18205611930647,7.021741685118384,-11.587600868738546,22.91209204042839,7.495670646629503,4.9433210224944695,7.7116770816632405,-2.834621778662129,16.484363571351007,22.16666662223162,18.3366117366223,30.386743157430256,32.30886408014788
warm_days,40717,Khalkhal,11.536569636251096,19.13280840209521,24.68090646492301,13.144336828671918,-1.8995519791792157,24.99999985940345,11.666671150621749,23.339284710488307,10.000000272327265,36.88771796634964,-4.241878957823659,31.14953447221078,200,26.899551838582664,11.672613559866559,26.887717694022378,35.39141343003444,34,400,12.113297684449185,7.508758648763639,11.176466152511626,-2.8571244081330356,25.007357679277572,18.989933547772747,3.7763639976487657,19.999999794051853,11.665000522788114,23.999986393287784,24.74071402302436,6.640246622696975,23.913048404673134,10.000000439110618,36.328945470699686,12.627416338575179,9.820771673624575,13.345410230759166,-8.503118005048199,29.355127404089377,5.750780475251616,7.147700238128638,4.812479006193618,-6.682773682862372,18.0095362955858,6.876635863323563,6.4954013780757975,7.531841644805305,-6.2604096160913505,17.734089940806115,27.864482087410607,12.33498587049967,26.32894503158907,37.858245409137574
warm_days,40718,Bandar-E-Anzali,7.651210045794119,16.660355206229365,30.82237360773805,23.17116356194393,3.7500006175435927,25.771428642000146,4.999994937490978,39.47434119125129,8.000040980269702,45.83332826096009,3.2868058450568984,38.18311054323668,200,22.021428024456554,34.47434625376032,37.833287280690385,34.89630469817978,34,400,7.59938262931254,5.209222314739438,5.789472786264438,3.74715932048703,24.476232434068127,16.868099279701998,11.149842045118191,14.14286093122358,5.333333137569462,40.74999902997131,30.80793474041529,9.834975736827664,32.30778002686201,7.999999696165097,45.83333152241168,23.208552111102748,9.095781604971418,25.14866159345933,2.997116727315358,37.85127280793668,13.939835460713288,8.125972608047341,14.078424184692173,-0.9767622876668005,27.19884541142865,9.268716650389461,8.979094071267125,6.068455366154989,-0.9822930865515801,30.22759041631998,20.729073113581098,35.41666589240185,37.833331826246585,34.85415608062132
warm_days,40719,Rasht,2.4017865574195785,2.667085313857916,6.628164305411547,4.226377747991967,-4.615359162369416,6.540513337712136,-1.4345208066268111,9.350000915658793,3.620451639720938,11.666664926075624,-2.2220555153871246,11.72371608269436,200,11.155872500081554,10.784521722285604,8.046213286354686,13.945771598081484,34,400,2.43337929263249,3.1157177311710917,2.5925925291936602,-4.44871742855217,6.540513337712115,2.4729507961285533,3.2124032312070643,1.764705372234367,-2.142854043121209,9.350000915658772,6.547198963197952,2.1573771077764845,6.521738500358681,2.352942296716749,11.666664951180651,4.113819670565461,3.830796494130093,3.92914361990507,-2.21909594977536,11.68382206992823,4.074248167069398,3.60050146904989,4.303031895788722,-2.437490593223633,11.087189741760909,0.03957150349606327,3.3366840004072844,0.1992750239565373,-6.045621856459373,6.385241604102153,10.989230766264285,11.492854958779981,9.313722654463902,13.90291801970359
warm_days,40723,Bojnurd,4.188714102892762,6.97384101819864,12.349592758065636,8.160878655172873,-4.015386645448881,11.818179252165004,1.4269469626483378,13.999999963258649,8.62826109670311,16.4285705289445,1.8181842559314692,19.73880913341828,200,15.833565897613886,12.573053000610312,7.8003094322413915,17.92062487748681,34,400,4.604442517304543,3.8529231597319256,3.8181894956038076,-3.9999990592205275,11.818181138416303,7.0706983534645,3.228237510243064,6.000006835107573,1.4269469626483378,15.008331170000842,12.294124203360111,2.2825910961341287,12.22216619140372,8.69565305415771,16.428564382132244,7.689681686055572,4.078544010732135,6.99999900421431,1.802215697115578,17.425157794139388,5.223425849895614,3.5153076464508635,5.441554385407937,-3.1892207988597625,10.862792721947315,2.4662558361599567,4.12158269900742,2.7000009433996635,-4.616657047839423,9.916364325218586,15.818180197636831,13.581384207352505,7.732911327974534,15.62294209702381
warm_days,40724,Piranshahr,10.605103650080675,16.803793346705042,23.81628358443463,13.211179934353952,2.4829621860138382,19.250001339104276,9.27857368458963,24.49999727677433,-11.818128252907115,56.11106761241501,-24.20706931730729,43.88884555196114,200,16.767039153090437,15.221423592184701,67.92919586532213,68.09591486926843,34,400,10.507269871922306,5.115557477429787,10.869565002448804,1.8181887108563188,19.999999457030867,16.33766907584644,4.269574835411048,16.190475552152247,8.56026774142603,24.49999727677433,23.66937808237074,12.742845096496696,25.333316994792355,-11.818180077417473,56.11109560391589,13.162108210448437,14.653931284483699,14.180583933267146,-30.715615395847074,45.263288882283284,7.331709006524302,13.403515093497559,6.945509330633977,-26.193130996688026,39.97535593962857,5.830399203924133,4.772876101302377,5.952384652034498,-4.855767004580709,14.217763411221572,18.18181074617455,15.9397295353483,67.92927568133337,75.97890427813036
warm_days,40726,Mahabad,11.02835010381133,15.12740470602874,20.880259978643544,9.851909874832211,7.058825365939304,16.66666456853872,7.6607169317241555,21.333329788544905,1.0000006261114198,38.391665667760414,-9.527442826511878,26.89527584539939,200,9.607839202599417,13.672612856820749,37.39166504164899,36.42271867191127,34,400,11.06361202302965,2.5430904341087093,11.052631531415035,7.049019118134355,16.666666854070222,14.936083465211246,3.496376239594517,14.687499918001045,7.692311586492333,21.333332408123766,20.87553125153693,9.730356070862673,19.565260054482557,1.0000006261114198,37.392542311473804,9.811919228507282,9.87375426429151,9.565217464943688,-9.390422301983346,26.81285949907152,5.9394477863256885,10.106652802382749,5.966617210284201,-13.973561835351763,24.24393798760068,3.8724714421815944,3.484785138320439,4.456525488512546,-2.88373798004459,10.563318350220909,9.617647735935867,13.641020821631432,36.39254168536238,36.20328180105487
warm_days,40727,Saqez,10.105083379226096,12.990071523614608,20.1864839461516,10.081400566925504,-3.350000553677427,14.556818818461169,3.968185942267594,17.142857313022514,3.964930624309862e-06,45.3333252829216,-14.434645356728096,35.33332404194495,200,17.906819372138596,13.17467137075492,45.33332131799097,49.767969398673046,34,400,10.252629878243265,3.771026036819065,11.249999937430031,-3.3333334529284486,14.999999126517784,12.808909178324104,3.657324160374723,14.090908188306308,4.599981091256009,17.142858159650277,20.24281371863903,11.576029259207866,21.382354365838854,1.2158755543357891e-05,45.33332525729415,9.990183840395769,12.049662021937731,10.277778302722727,-13.087308566211155,35.33332902686346,7.433904540314928,11.875019561438606,7.1153823926413144,-12.286175117350485,31.458325291289658,2.55627930008084,3.8953297169339676,2.857142387065088,-5.161375368127806,11.471321590415261,18.333332579446232,12.542877068394269,45.3333130985386,48.420637593074616
warm_days,40728,Takab,8.51574680926333,14.681937035463582,21.269881695306168,12.75413488604284,-0.0625000880907992,14.99998528762233,8.51785800675323,23.751488521337485,5.263161917526245,43.33333029231559,-5.042354577734931,34.509801420476705,200,15.062485375713129,15.233630514584256,38.07016837478934,39.55215599821164,34,400,8.627499134361907,6.0646738367605835,8.823536395101339,-2.4999866807162237,14.99999578324528,14.668389058116878,4.45090032488999,13.461538642352819,6.428572692177607,23.861111461629644,20.50496875134183,9.336865349265034,19.090913761769553,3.529411824050183,43.33332126870617,11.877469616979925,11.390947814663008,12.378798324113259,-9.174996632863735,34.77305587065258,5.836579693224954,10.166414102400108,5.439592948571294,-13.159865570297324,27.33421836889359,6.040889923754969,6.496731283556456,6.206332557012638,-3.337501490765002,15.884116203267821,17.499982463961505,17.432538769452037,39.803909444655986,43.94805250351631
warm_days,40729,Zanjan,12.183523817016798,18.275415912911896,33.96928768278235,21.78576386576556,-1.9999991394030616,29.166667219498542,13.024212226536171,28.142462036532503,12.777786760835,45.62500050258532,-1.0372196806633054,40.96448431434646,200,31.166666358901605,15.118249809996332,32.84721374175032,42.00170399500976,34,400,11.58370789688528,9.332427822873191,9.47368368798557,0.7083339902015703,29.16667271700699,18.269954427003512,4.561550967475478,17.090039721565677,12.272747996692328,28.13240088725332,34.37628186508734,7.034128206958444,34.73684295830155,24.166664620001963,45.62500044055486,22.792573968202063,10.225854800185889,24.038460880849254,-0.9848270679476863,38.13634645173361,16.106327438083834,6.664677285802912,16.34683144911527,4.79818504548181,28.248899786533585,6.686246530118232,8.79134806428911,9.447262606494242,-13.004165655878996,18.573044030693865,28.45833872680542,15.85965289056099,21.458335820552893,39.12117351968129
warm_days,40730,Khorramdareh,8.439672004070417,12.172457764464012,23.641183003387585,15.20151099931717,-4.166638103197014,17.499999344654185,4.281511729503793,17.32090657937518,5.500000968644831,40.666666127394286,-5.309544124590298,33.82604752630072,200,21.6666374478512,13.039394849871385,35.16666515874945,39.135591650891016,34,400,8.73367018348722,5.219947995019552,8.333334777036914,-2.2222220121740555,17.49999862553842,12.202660815415925,3.734087254123238,12.50000061795036,4.982143609793852,16.926470453104322,24.102047159067784,9.027665622298295,24.030802227822356,5.500001370221424,40.66666614279959,15.368376975580563,10.07595164763408,15.242967357490429,-5.309544124590297,35.41665546102668,11.899386343651853,9.277788108689718,12.861205147693122,-4.685216809404473,32.02141129039675,3.4689906319287047,4.634401682482716,3.916495107924431,-5.518755256741842,11.77630954020217,19.722220637712475,11.94432684331047,35.166664772578166,40.726199585616975
warm_days,40731,Qazvin,6.964251726130672,12.11144300530858,18.839138580841286,11.874886854710615,-6.666664440575643,12.805001927009728,2.941191037809185,17.87071440525656,7.140754412606437,27.3333325628204,-2.801428622594969,28.00554281936636,200,19.47166636758537,14.929523367447375,20.19257815021396,30.80697144196133,34,400,7.084505220079438,5.544642711795569,7.916667148998288,-9.999995773143187,14.002944317761818,11.655115141988112,4.200440561439103,11.739131998361724,2.9411764954425355,18.499997904137306,18.920978165302007,5.758903801412316,20.434783297319314,7.08272088400314,27.333332516251613,11.83647294522257,8.065432883770255,11.15384954865554,-4.398700406697548,28.363688961771153,7.265863023313894,6.364745492585487,7.742475988639355,-4.17112776143141,22.8178225863974,4.570609921908674,5.816908592248932,4.1421573053969105,-5.789473010198243,19.723218454487036,24.002940090905007,15.55882140869477,20.25061163224847,32.7623893684687
warm_days,40732,Ramsar,8.059588374208975,13.428825817675929,19.81622986311969,11.756641488910718,3.52941157598622,11.499999594997371,7.9999986087623105,18.09597480764428,3.846154146470765,27.897377138450587,-1.6185676865433651,22.186151445385555,200,7.970588019011151,10.095976198881967,24.05122299197982,23.80471913192892,34,400,8.087814982490038,2.7752751427783466,8.571428204926491,3.5294085908308204,11.50434033848105,13.585277194270393,2.1662085098048,14.090911130041198,8.000000602962247,17.785712159712453,19.422944004461236,6.099046692861522,16.956517801002917,3.84615530020897,27.89473615690005,11.335129021971197,6.457094756419451,11.021983476187852,-0.4833905217265332,21.95461417987187,5.837666810190845,6.7890358056696245,3.8801081814680307,-10.364361045942509,17.86147616738909,5.4974622117803555,3.2611395967604078,4.999999983740929,-1.648783905348751,11.35338233820992,7.9749317476502295,9.785711556750206,24.04858085669108,22.438004701598405
warm_days,40734,Nowshahr,6.452478995657981,11.052497332588295,17.484767494575273,11.032288498917294,3.684213901430845,8.891678443349567,2.7708379888084718,15.000000375621648,12.11956643271622,27.33332784142201,3.586238693227896,21.6452299452775,200,5.207464541918723,12.229162386813176,15.213761408705793,18.058991252049605,34,400,6.602512218316383,1.7856035911852068,7.058823830150864,3.68421201652091,9.000000023462004,11.228061571206233,2.28352842318963,11.602560904032085,5.325000417335302,15.000000375621648,17.53870848766469,4.5480870435454195,19.09090643681764,10.000125819782216,27.333332130534654,10.936196269348306,4.5886281315628565,11.051846441049609,2.8687199789579667,21.631259232984505,6.310646916458455,5.131557902533356,6.568421016039098,-1.303404916533735,17.354166554578534,4.625549352889849,2.3243724602751312,4.674993629608225,-1.0351811284528754,8.864952516429932,5.315788006941094,9.674999958286346,17.333206310752438,18.76253925402654
warm_days,40736,Babolsar,3.4449812896044056,8.680340705696224,13.609078554952037,10.164097265347628,-4.999990870862874,7.058822039656008,-4.130090581695529,15.717261940558576,-2.5336510768240266,40.6666626811226,-6.122024049543475,35.49997192357578,200,12.058812910518881,19.847352522254106,43.20031375794663,41.621995973119255,34,400,3.6400146282681387,2.59948439263136,4.090910424656618,-4.9999867154782285,7.082354990554409,9.051562959433879,4.924379480549246,10.312499277409398,-2.0125018941341004,15.717261940558574,14.132261164078251,12.206552385116947,10.434782188161345,-1.4553604073720534,40.6666649089892,10.492246535810114,12.129620733850485,6.549605015374665,-6.082108197899168,36.98243927978273,5.0806982046443725,12.243525290214054,2.6440345706948065,-9.336665383524656,35.68055041306432,5.41154833116574,4.686160388539265,6.333334624833639,-5.866574907821197,12.551140347664997,12.082341706032636,17.729763834692676,42.12202531636125,43.0645474776819
warm_days,40737,Gharakhil,7.311707022251785,10.916594747857356,14.214535370381018,6.902828348129231,4.719725057754593e-07,21.818181676423357,5.000001469780778,13.898794487733587,7.500000527908853,27.272725696929733,-4.5426437357315335,17.213148605852478,200,21.818181204450852,8.898793017952809,19.77272516902088,21.755792341584012,34,400,7.066710494994533,4.6980747255004225,6.363639574564192,1.8474753863737673e-07,21.818180999196457,10.765451476885689,2.2793132106855505,11.111107706798055,5.000001469780778,13.703702000668743,14.157648308726117,4.728942904564598,13.750000397333764,5.0000012111543475,25.312495690673014,7.090937813731582,5.75325924769577,7.114592990736935,-4.683442162010261,17.77864072188795,3.392196831840425,4.621468265320449,2.721978378815707,-3.7586744187110575,14.513894594633756,3.6987409818911567,4.387959467613632,3.9285716507793818,-9.599241984756684,10.951823337684738,21.81818081444892,8.703700530887964,20.312494479518666,22.462082883898212
warm_days,40738,Gorgan,7.109355026207602,11.190687007029268,16.579458709599784,9.470103683392184,-1.8227159559992128,11.7321424520195,3.5621440588872053,15.999998414733936,9.235384270051725,25.38420648824448,1.2914426564104593,23.70980831750827,200,13.554858408018713,12.437854355846731,16.148822218192755,22.41836566109781,34,400,7.045646112173915,3.060784858116916,7.368424203806021,-0.04166636523352932,11.732142452019428,11.32901713191016,2.6089383298291713,11.538480028834282,4.705882771283633,15.999998551814341,16.89883705220814,4.672640480873679,17.69230780657759,10.000000423599817,27.368411569752016,9.853190940034224,6.157835375665912,9.292308374635827,1.5963649734416516,23.909375775812098,5.569819920297981,5.215441470074125,6.113367070579366,-3.7499969275398146,15.899996734833804,4.283371019736243,3.0930872244730763,4.090749751992011,-2.6746139566155,10.213519748543403,11.773808817252958,11.294115780530708,17.368411146152198,22.313010802370446
