station_id,station_name,year,warm_days,warm_nights,cool_days,cool_nights,valid_days_tmax,valid_days_tmin,coverage_pct_tmax,coverage_pct_tmin,reference_period_label
19996,Bahookalat,1991,15.0,3.0,51.0,59.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,1992,25.0,9.0,63.0,67.0,365,363,100.0,99.45205479452055,1991_2007
19996,Bahookalat,1993,42.0,20.0,12.0,24.0,364,365,99.72602739726028,100.0,1991_2007
19996,Bahookalat,1994,21.0,20.0,22.0,49.0,364,362,99.72602739726028,99.17808219178083,1991_2007
19996,Bahookalat,1995,19.0,15.0,41.0,38.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,1996,23.0,6.0,43.0,61.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,1997,8.0,23.0,68.0,16.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,1998,44.0,33.0,18.0,6.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,1999,26.0,18.0,40.0,33.0,334,334,91.5068493150685,91.5068493150685,1991_2007
19996,Bahookalat,2000,43.0,15.0,14.0,40.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2001,33.0,37.0,15.0,11.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2002,30.0,24.0,17.0,17.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2003,16.0,39.0,21.0,13.0,360,360,98.63013698630137,98.63013698630137,1991_2007
19996,Bahookalat,2004,43.0,34.0,20.0,8.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2005,18.0,34.0,38.0,16.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2006,44.0,55.0,14.0,13.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2007,27.0,55.0,16.0,21.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2008,29.0,49.0,53.0,39.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2009,37.0,35.0,16.0,15.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2010,40.0,26.0,14.0,37.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2011,21.0,62.0,29.0,16.0,364,364,99.72602739726028,99.72602739726028,1991_2007
19996,Bahookalat,2012,25.0,21.0,21.0,24.0,364,365,99.72602739726028,100.0,1991_2007
19996,Bahookalat,2013,5.0,30.0,37.0,23.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2014,13.0,33.0,34.0,32.0,364,365,99.72602739726028,100.0,1991_2007
19996,Bahookalat,2015,43.0,86.0,15.0,17.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2016,35.0,29.0,6.0,29.0,364,364,99.72602739726028,99.72602739726028,1991_2007
19996,Bahookalat,2017,56.0,18.0,19.0,28.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2018,39.0,29.0,4.0,29.0,364,365,99.72602739726028,100.0,1991_2007
19996,Bahookalat,2019,26.0,45.0,31.0,12.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2020,42.0,62.0,17.0,36.0,365,365,100.0,100.0,1991_2007
19996,Bahookalat,2021,,,,,281,281,76.98630136986301,76.98630136986301,1991_2007
19996,Bahookalat,2022,,,,,87,87,23.835616438356162,23.835616438356162,1991_2007
19996,Bahookalat,2023,,37.0,,2.0,291,292,79.72602739726027,80.0,1991_2007
19996,Bahookalat,2024,81.0,80.0,22.0,7.0,321,321,87.94520547945206,87.94520547945206,1991_2007
40700,Parsabad,1991,26.0,20.0,37.0,34.0,365,348,100.0,95.34246575342465,1991_2007
40700,Parsabad,1992,13.0,11.0,47.0,75.0,362,347,99.17808219178083,95.06849315068493,1991_2007
40700,Parsabad,1993,16.0,3.0,74.0,68.0,355,342,97.26027397260275,93.69863013698631,1991_2007
40700,Parsabad,1994,18.0,11.0,54.0,37.0,360,339,98.63013698630137,92.87671232876711,1991_2007
40700,Parsabad,1995,46.0,27.0,19.0,20.0,363,341,99.45205479452055,93.42465753424658,1991_2007
40700,Parsabad,1996,33.0,35.0,34.0,31.0,359,326,98.35616438356163,89.31506849315069,1991_2007
40700,Parsabad,1997,30.0,25.0,30.0,31.0,341,341,93.42465753424658,93.42465753424658,1991_2007
40700,Parsabad,1998,54.0,41.0,17.0,11.0,362,336,99.17808219178083,92.05479452054794,1991_2007
40700,Parsabad,1999,44.0,41.0,16.0,27.0,361,343,98.9041095890411,93.97260273972603,1991_2007
40700,Parsabad,2000,47.0,36.0,32.0,22.0,356,348,97.53424657534246,95.34246575342465,1991_2007
40700,Parsabad,2001,42.0,47.0,23.0,19.0,358,341,98.08219178082192,93.42465753424658,1991_2007
40700,Parsabad,2002,36.0,37.0,40.0,31.0,356,340,97.53424657534246,93.15068493150685,1991_2007
40700,Parsabad,2003,27.0,31.0,43.0,35.0,346,341,94.79452054794521,93.42465753424658,1991_2007
40700,Parsabad,2004,41.0,34.0,28.0,29.0,352,345,96.43835616438356,94.52054794520548,1991_2007
40700,Parsabad,2005,33.0,41.0,29.0,19.0,360,342,98.63013698630137,93.69863013698631,1991_2007
40700,Parsabad,2006,42.0,47.0,33.0,22.0,365,364,100.0,99.72602739726028,1991_2007
40700,Parsabad,2007,32.0,32.0,23.0,27.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2008,36.0,45.0,49.0,36.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2009,23.0,42.0,42.0,31.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2010,65.0,91.0,17.0,17.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2011,20.0,40.0,38.0,40.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2012,41.0,72.0,43.0,24.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2013,49.0,54.0,25.0,36.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2014,53.0,56.0,29.0,27.0,364,362,99.72602739726028,99.17808219178083,1991_2007
40700,Parsabad,2015,56.0,51.0,32.0,20.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2016,36.0,53.0,61.0,50.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2017,54.0,49.0,29.0,35.0,363,365,99.45205479452055,100.0,1991_2007
40700,Parsabad,2018,54.0,75.0,21.0,21.0,361,354,98.9041095890411,96.98630136986301,1991_2007
40700,Parsabad,2019,52.0,62.0,28.0,29.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2020,43.0,73.0,37.0,38.0,365,364,100.0,99.72602739726028,1991_2007
40700,Parsabad,2021,76.0,65.0,31.0,32.0,365,364,100.0,99.72602739726028,1991_2007
40700,Parsabad,2022,71.0,56.0,27.0,33.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2023,91.0,73.0,25.0,28.0,365,365,100.0,100.0,1991_2007
40700,Parsabad,2024,70.0,61.0,29.0,36.0,364,365,99.72602739726028,100.0,1991_2007
40701,Maku,1991,11.0,22.0,33.0,26.0,365,343,100.0,93.97260273972603,1991_2007
40701,Maku,1992,4.0,7.0,88.0,93.0,359,337,98.35616438356163,92.32876712328768,1991_2007
40701,Maku,1993,8.0,12.0,88.0,68.0,354,330,96.98630136986301,90.41095890410958,1991_2007
40701,Maku,1994,9.0,14.0,42.0,25.0,352,323,96.43835616438356,88.4931506849315,1991_2007
40701,Maku,1995,24.0,19.0,18.0,27.0,352,327,96.43835616438356,89.58904109589041,1991_2007
40701,Maku,1996,42.0,37.0,24.0,22.0,361,332,98.9041095890411,90.95890410958904,1991_2007
40701,Maku,1997,31.0,27.0,36.0,37.0,359,338,98.35616438356163,92.6027397260274,1991_2007
40701,Maku,1998,65.0,52.0,16.0,12.0,357,332,97.80821917808218,90.95890410958904,1991_2007
40701,Maku,1999,51.0,41.0,15.0,21.0,356,338,97.53424657534246,92.6027397260274,1991_2007
40701,Maku,2000,39.0,39.0,11.0,17.0,350,331,95.8904109589041,90.68493150684932,1991_2007
40701,Maku,2001,49.0,58.0,18.0,21.0,365,365,100.0,100.0,1991_2007
40701,Maku,2002,38.0,29.0,39.0,22.0,365,365,100.0,100.0,1991_2007
40701,Maku,2003,39.0,41.0,39.0,33.0,365,365,100.0,100.0,1991_2007
40701,Maku,2004,40.0,34.0,35.0,36.0,365,365,100.0,100.0,1991_2007
40701,Maku,2005,36.0,36.0,32.0,27.0,365,365,100.0,100.0,1991_2007
40701,Maku,2006,50.0,42.0,16.0,21.0,365,365,100.0,100.0,1991_2007
40701,Maku,2007,23.0,35.0,40.0,37.0,365,365,100.0,100.0,1991_2007
40701,Maku,2008,52.0,55.0,30.0,37.0,365,365,100.0,100.0,1991_2007
40701,Maku,2009,38.0,39.0,52.0,40.0,365,365,100.0,100.0,1991_2007
40701,Maku,2010,109.0,83.0,16.0,9.0,365,365,100.0,100.0,1991_2007
40701,Maku,2011,26.0,23.0,46.0,32.0,364,364,99.72602739726028,99.72602739726028,1991_2007
40701,Maku,2012,38.0,45.0,16.0,16.0,365,365,100.0,100.0,1991_2007
40701,Maku,2013,43.0,55.0,42.0,37.0,365,365,100.0,100.0,1991_2007
40701,Maku,2014,52.0,86.0,23.0,21.0,359,363,98.35616438356163,99.45205479452055,1991_2007
40701,Maku,2015,79.0,71.0,15.0,8.0,365,364,100.0,99.72602739726028,1991_2007
40701,Maku,2016,51.0,69.0,41.0,28.0,359,362,98.35616438356163,99.17808219178083,1991_2007
40701,Maku,2017,64.0,64.0,30.0,22.0,365,364,100.0,99.72602739726028,1991_2007
40701,Maku,2018,83.0,122.0,8.0,5.0,363,365,99.45205479452055,100.0,1991_2007
40701,Maku,2019,73.0,69.0,14.0,19.0,362,364,99.17808219178083,99.72602739726028,1991_2007
40701,Maku,2020,56.0,53.0,24.0,21.0,365,365,100.0,100.0,1991_2007
40701,Maku,2021,106.0,98.0,10.0,20.0,365,364,100.0,99.72602739726028,1991_2007
40701,Maku,2022,91.0,80.0,12.0,16.0,358,362,98.08219178082192,99.17808219178083,1991_2007
40701,Maku,2023,102.0,72.0,8.0,8.0,364,365,99.72602739726028,100.0,1991_2007
40701,Maku,2024,96.0,56.0,10.0,25.0,361,365,98.9041095890411,100.0,1991_2007
40702,Jolfa,1991,20.0,33.0,27.0,13.0,365,343,100.0,93.97260273972603,1991_2007
40702,Jolfa,1992,7.0,8.0,78.0,76.0,362,332,99.17808219178083,90.95890410958904,1991_2007
40702,Jolfa,1993,11.0,5.0,79.0,54.0,360,336,98.63013698630137,92.05479452054794,1991_2007
40702,Jolfa,1994,16.0,27.0,52.0,21.0,359,342,98.35616438356163,93.69863013698631,1991_2007
40702,Jolfa,1995,34.0,29.0,20.0,26.0,362,338,99.17808219178083,92.6027397260274,1991_2007
40702,Jolfa,1996,37.0,40.0,18.0,16.0,362,332,99.17808219178083,90.95890410958904,1991_2007
40702,Jolfa,1997,39.0,23.0,29.0,44.0,352,343,96.43835616438356,93.97260273972603,1991_2007
40702,Jolfa,1998,62.0,47.0,10.0,16.0,353,343,96.7123287671233,93.97260273972603,1991_2007
40702,Jolfa,1999,54.0,38.0,13.0,21.0,363,343,99.45205479452055,93.97260273972603,1991_2007
40702,Jolfa,2000,43.0,46.0,22.0,15.0,363,346,99.45205479452055,94.79452054794521,1991_2007
40702,Jolfa,2001,50.0,51.0,18.0,17.0,365,339,100.0,92.87671232876711,1991_2007
40702,Jolfa,2002,30.0,19.0,41.0,37.0,365,347,100.0,95.06849315068493,1991_2007
40702,Jolfa,2003,32.0,25.0,48.0,37.0,365,339,100.0,92.87671232876711,1991_2007
40702,Jolfa,2004,34.0,35.0,38.0,41.0,360,338,98.63013698630137,92.6027397260274,1991_2007
40702,Jolfa,2005,41.0,26.0,33.0,34.0,360,342,98.63013698630137,93.69863013698631,1991_2007
40702,Jolfa,2006,40.0,44.0,23.0,30.0,363,350,99.45205479452055,95.8904109589041,1991_2007
40702,Jolfa,2007,25.0,43.0,42.0,29.0,365,365,100.0,100.0,1991_2007
40702,Jolfa,2008,43.0,53.0,28.0,35.0,360,347,98.63013698630137,95.06849315068493,1991_2007
40702,Jolfa,2009,22.0,46.0,42.0,36.0,362,362,99.17808219178083,99.17808219178083,1991_2007
40702,Jolfa,2010,90.0,79.0,12.0,19.0,365,365,100.0,100.0,1991_2007
40702,Jolfa,2011,30.0,39.0,37.0,43.0,365,358,100.0,98.08219178082192,1991_2007
40702,Jolfa,2012,52.0,63.0,23.0,25.0,362,351,99.17808219178083,96.16438356164385,1991_2007
40702,Jolfa,2013,48.0,58.0,39.0,29.0,365,365,100.0,100.0,1991_2007
40702,Jolfa,2014,65.0,81.0,23.0,12.0,361,364,98.9041095890411,99.72602739726028,1991_2007
40702,Jolfa,2015,83.0,71.0,13.0,16.0,363,355,99.45205479452055,97.26027397260275,1991_2007
40702,Jolfa,2016,63.0,62.0,41.0,38.0,365,364,100.0,99.72602739726028,1991_2007
40702,Jolfa,2017,56.0,62.0,59.0,31.0,363,365,99.45205479452055,100.0,1991_2007
40702,Jolfa,2018,65.0,123.0,10.0,4.0,364,361,99.72602739726028,98.9041095890411,1991_2007
40702,Jolfa,2019,65.0,71.0,18.0,19.0,362,359,99.17808219178083,98.35616438356163,1991_2007
40702,Jolfa,2020,53.0,83.0,25.0,14.0,364,365,99.72602739726028,100.0,1991_2007
40702,Jolfa,2021,101.0,115.0,27.0,10.0,365,365,100.0,100.0,1991_2007
40702,Jolfa,2022,77.0,106.0,11.0,13.0,365,365,100.0,100.0,1991_2007
40702,Jolfa,2023,101.0,105.0,11.0,2.0,365,365,100.0,100.0,1991_2007
40702,Jolfa,2024,77.0,68.0,19.0,20.0,365,365,100.0,100.0,1991_2007
40703,Khoy,1991,19.0,18.0,28.0,30.0,365,338,100.0,92.6027397260274,1991_2007
40703,Khoy,1992,4.0,10.0,82.0,97.0,362,345,99.17808219178083,94.52054794520548,1991_2007
40703,Khoy,1993,7.0,7.0,96.0,73.0,355,334,97.26027397260275,91.5068493150685,1991_2007
40703,Khoy,1994,13.0,30.0,50.0,27.0,359,344,98.35616438356163,94.24657534246576,1991_2007
40703,Khoy,1995,26.0,26.0,17.0,27.0,363,346,99.45205479452055,94.79452054794521,1991_2007
40703,Khoy,1996,27.0,45.0,18.0,21.0,364,341,99.72602739726028,93.42465753424658,1991_2007
40703,Khoy,1997,28.0,20.0,30.0,45.0,359,340,98.35616438356163,93.15068493150685,1991_2007
40703,Khoy,1998,62.0,41.0,18.0,15.0,353,336,96.7123287671233,92.05479452054794,1991_2007
40703,Khoy,1999,39.0,41.0,20.0,12.0,360,348,98.63013698630137,95.34246575342465,1991_2007
40703,Khoy,2000,47.0,38.0,15.0,13.0,353,351,96.7123287671233,96.16438356164385,1991_2007
40703,Khoy,2001,54.0,55.0,15.0,21.0,363,357,99.45205479452055,97.80821917808218,1991_2007
40703,Khoy,2002,42.0,25.0,37.0,27.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2003,35.0,30.0,35.0,28.0,364,361,99.72602739726028,98.9041095890411,1991_2007
40703,Khoy,2004,39.0,29.0,37.0,44.0,364,363,99.72602739726028,99.45205479452055,1991_2007
40703,Khoy,2005,47.0,47.0,29.0,24.0,365,360,100.0,98.63013698630137,1991_2007
40703,Khoy,2006,52.0,58.0,22.0,19.0,363,353,99.45205479452055,96.7123287671233,1991_2007
40703,Khoy,2007,34.0,37.0,38.0,20.0,365,362,100.0,99.17808219178083,1991_2007
40703,Khoy,2008,59.0,56.0,37.0,40.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2009,39.0,37.0,34.0,33.0,364,365,99.72602739726028,100.0,1991_2007
40703,Khoy,2010,117.0,80.0,11.0,16.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2011,36.0,51.0,34.0,32.0,364,365,99.72602739726028,100.0,1991_2007
40703,Khoy,2012,47.0,71.0,16.0,18.0,364,365,99.72602739726028,100.0,1991_2007
40703,Khoy,2013,51.0,53.0,47.0,38.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2014,77.0,75.0,26.0,17.0,361,364,98.9041095890411,99.72602739726028,1991_2007
40703,Khoy,2015,80.0,79.0,24.0,14.0,364,364,99.72602739726028,99.72602739726028,1991_2007
40703,Khoy,2016,67.0,78.0,36.0,26.0,359,363,98.35616438356163,99.45205479452055,1991_2007
40703,Khoy,2017,73.0,72.0,47.0,38.0,364,365,99.72602739726028,100.0,1991_2007
40703,Khoy,2018,75.0,124.0,9.0,0.0,365,364,100.0,99.72602739726028,1991_2007
40703,Khoy,2019,78.0,82.0,16.0,15.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2020,61.0,78.0,17.0,8.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2021,126.0,135.0,12.0,3.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2022,87.0,104.0,14.0,7.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2023,115.0,123.0,9.0,2.0,365,365,100.0,100.0,1991_2007
40703,Khoy,2024,84.0,87.0,16.0,15.0,365,365,100.0,100.0,1991_2007
40704,Ahar,1991,18.0,23.0,39.0,30.0,365,346,100.0,94.79452054794521,1991_2007
40704,Ahar,1992,9.0,15.0,69.0,67.0,364,350,99.72602739726028,95.8904109589041,1991_2007
40704,Ahar,1993,11.0,10.0,77.0,57.0,359,334,98.35616438356163,91.5068493150685,1991_2007
40704,Ahar,1994,10.0,34.0,34.0,29.0,355,340,97.26027397260275,93.15068493150685,1991_2007
40704,Ahar,1995,37.0,29.0,22.0,22.0,361,354,98.9041095890411,96.98630136986301,1991_2007
40704,Ahar,1996,35.0,36.0,33.0,35.0,361,334,98.9041095890411,91.5068493150685,1991_2007
40704,Ahar,1997,29.0,29.0,39.0,38.0,355,347,97.26027397260275,95.06849315068493,1991_2007
40704,Ahar,1998,53.0,49.0,15.0,22.0,349,342,95.61643835616438,93.69863013698631,1991_2007
40704,Ahar,1999,46.0,38.0,21.0,28.0,359,346,98.35616438356163,94.79452054794521,1991_2007
40704,Ahar,2000,36.0,30.0,29.0,20.0,347,348,95.06849315068493,95.34246575342465,1991_2007
40704,Ahar,2001,52.0,39.0,18.0,25.0,359,344,98.35616438356163,94.24657534246576,1991_2007
40704,Ahar,2002,59.0,41.0,36.0,20.0,355,354,97.26027397260275,96.98630136986301,1991_2007
40704,Ahar,2003,28.0,40.0,37.0,34.0,348,341,95.34246575342465,93.42465753424658,1991_2007
40704,Ahar,2004,42.0,29.0,32.0,33.0,345,344,94.52054794520548,94.24657534246576,1991_2007
40704,Ahar,2005,41.0,44.0,32.0,27.0,364,363,99.72602739726028,99.45205479452055,1991_2007
40704,Ahar,2006,39.0,41.0,24.0,27.0,362,359,99.17808219178083,98.35616438356163,1991_2007
40704,Ahar,2007,26.0,30.0,38.0,45.0,365,364,100.0,99.72602739726028,1991_2007
40704,Ahar,2008,46.0,52.0,40.0,33.0,364,365,99.72602739726028,100.0,1991_2007
40704,Ahar,2009,38.0,37.0,30.0,23.0,363,364,99.45205479452055,99.72602739726028,1991_2007
40704,Ahar,2010,120.0,72.0,15.0,21.0,362,364,99.17808219178083,99.72602739726028,1991_2007
40704,Ahar,2011,28.0,46.0,42.0,46.0,363,365,99.45205479452055,100.0,1991_2007
40704,Ahar,2012,28.0,48.0,24.0,25.0,365,365,100.0,100.0,1991_2007
40704,Ahar,2013,44.0,51.0,40.0,35.0,365,364,100.0,99.72602739726028,1991_2007
40704,Ahar,2014,57.0,60.0,29.0,23.0,364,365,99.72602739726028,100.0,1991_2007
40704,Ahar,2015,83.0,56.0,19.0,25.0,363,362,99.45205479452055,99.17808219178083,1991_2007
40704,Ahar,2016,71.0,58.0,30.0,36.0,360,358,98.63013698630137,98.08219178082192,1991_2007
40704,Ahar,2017,71.0,64.0,14.0,24.0,360,357,98.63013698630137,97.80821917808218,1991_2007
40704,Ahar,2018,76.0,72.0,17.0,16.0,358,363,98.08219178082192,99.45205479452055,1991_2007
40704,Ahar,2019,76.0,55.0,22.0,23.0,363,364,99.45205479452055,99.72602739726028,1991_2007
40704,Ahar,2020,52.0,54.0,26.0,24.0,365,365,100.0,100.0,1991_2007
40704,Ahar,2021,108.0,99.0,21.0,21.0,365,365,100.0,100.0,1991_2007
40704,Ahar,2022,71.0,60.0,20.0,21.0,365,365,100.0,100.0,1991_2007
40704,Ahar,2023,88.0,91.0,16.0,6.0,365,365,100.0,100.0,1991_2007
40704,Ahar,2024,53.0,35.0,25.0,26.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,1991,22.0,21.0,39.0,21.0,365,347,100.0,95.06849315068493,1991_2007
40706,Tabriz,1992,5.0,8.0,86.0,79.0,363,342,99.45205479452055,93.69863013698631,1991_2007
40706,Tabriz,1993,9.0,12.0,68.0,56.0,361,348,98.9041095890411,95.34246575342465,1991_2007
40706,Tabriz,1994,11.0,22.0,37.0,33.0,362,350,99.17808219178083,95.8904109589041,1991_2007
40706,Tabriz,1995,17.0,21.0,24.0,27.0,363,354,99.45205479452055,96.98630136986301,1991_2007
40706,Tabriz,1996,21.0,40.0,24.0,22.0,364,347,99.72602739726028,95.06849315068493,1991_2007
40706,Tabriz,1997,20.0,20.0,37.0,47.0,359,354,98.35616438356163,96.98630136986301,1991_2007
40706,Tabriz,1998,66.0,48.0,19.0,18.0,359,339,98.35616438356163,92.87671232876711,1991_2007
40706,Tabriz,1999,49.0,32.0,23.0,27.0,355,346,97.26027397260275,94.79452054794521,1991_2007
40706,Tabriz,2000,39.0,42.0,14.0,17.0,356,353,97.53424657534246,96.7123287671233,1991_2007
40706,Tabriz,2001,57.0,59.0,17.0,12.0,364,364,99.72602739726028,99.72602739726028,1991_2007
40706,Tabriz,2002,41.0,26.0,32.0,31.0,363,365,99.45205479452055,100.0,1991_2007
40706,Tabriz,2003,40.0,38.0,31.0,37.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2004,50.0,43.0,28.0,33.0,364,365,99.72602739726028,100.0,1991_2007
40706,Tabriz,2005,46.0,40.0,29.0,25.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2006,46.0,42.0,20.0,30.0,364,361,99.72602739726028,98.9041095890411,1991_2007
40706,Tabriz,2007,35.0,30.0,40.0,46.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2008,63.0,46.0,28.0,50.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2009,34.0,35.0,28.0,33.0,364,365,99.72602739726028,100.0,1991_2007
40706,Tabriz,2010,113.0,66.0,7.0,14.0,364,362,99.72602739726028,99.17808219178083,1991_2007
40706,Tabriz,2011,36.0,34.0,44.0,64.0,365,364,100.0,99.72602739726028,1991_2007
40706,Tabriz,2012,35.0,40.0,17.0,36.0,365,363,100.0,99.45205479452055,1991_2007
40706,Tabriz,2013,47.0,38.0,42.0,65.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2014,62.0,54.0,31.0,34.0,363,365,99.45205479452055,100.0,1991_2007
40706,Tabriz,2015,84.0,58.0,42.0,31.0,363,363,99.45205479452055,99.45205479452055,1991_2007
40706,Tabriz,2016,67.0,31.0,37.0,63.0,362,364,99.17808219178083,99.72602739726028,1991_2007
40706,Tabriz,2017,77.0,67.0,23.0,54.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2018,64.0,83.0,13.0,14.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2019,42.0,41.0,24.0,24.0,364,365,99.72602739726028,100.0,1991_2007
40706,Tabriz,2020,41.0,50.0,28.0,29.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2021,87.0,77.0,22.0,30.0,365,364,100.0,99.72602739726028,1991_2007
40706,Tabriz,2022,73.0,57.0,17.0,25.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2023,63.0,60.0,13.0,11.0,365,365,100.0,100.0,1991_2007
40706,Tabriz,2024,57.0,45.0,21.0,31.0,364,365,99.72602739726028,100.0,1991_2007
40708,Ardebil,1991,16.0,14.0,47.0,40.0,363,327,99.45205479452055,89.58904109589041,1991_2007
40708,Ardebil,1992,7.0,8.0,73.0,58.0,361,337,98.9041095890411,92.32876712328768,1991_2007
40708,Ardebil,1993,17.0,7.0,85.0,70.0,361,342,98.9041095890411,93.69863013698631,1991_2007
40708,Ardebil,1994,10.0,9.0,42.0,57.0,359,334,98.35616438356163,91.5068493150685,1991_2007
40708,Ardebil,1995,39.0,11.0,23.0,40.0,357,356,97.80821917808218,97.53424657534246,1991_2007
40708,Ardebil,1996,29.0,24.0,41.0,51.0,363,342,99.45205479452055,93.69863013698631,1991_2007
40708,Ardebil,1997,31.0,36.0,34.0,31.0,352,349,96.43835616438356,95.61643835616438,1991_2007
40708,Ardebil,1998,57.0,42.0,16.0,23.0,349,337,95.61643835616438,92.32876712328768,1991_2007
40708,Ardebil,1999,48.0,44.0,25.0,30.0,362,347,99.17808219178083,95.06849315068493,1991_2007
40708,Ardebil,2000,27.0,38.0,19.0,18.0,350,348,95.8904109589041,95.34246575342465,1991_2007
40708,Ardebil,2001,49.0,42.0,26.0,22.0,351,345,96.16438356164385,94.52054794520548,1991_2007
40708,Ardebil,2002,56.0,36.0,32.0,16.0,358,343,98.08219178082192,93.97260273972603,1991_2007
40708,Ardebil,2003,28.0,35.0,34.0,32.0,347,340,95.06849315068493,93.15068493150685,1991_2007
40708,Ardebil,2004,42.0,51.0,32.0,27.0,345,347,94.52054794520548,95.06849315068493,1991_2007
40708,Ardebil,2005,46.0,59.0,25.0,18.0,365,364,100.0,99.72602739726028,1991_2007
40708,Ardebil,2006,40.0,60.0,15.0,16.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2007,32.0,47.0,25.0,19.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2008,43.0,56.0,42.0,30.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2009,42.0,35.0,29.0,17.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2010,116.0,82.0,11.0,28.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2011,36.0,43.0,29.0,34.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2012,31.0,79.0,13.0,19.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2013,52.0,61.0,39.0,23.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2014,45.0,71.0,27.0,20.0,363,364,99.45205479452055,99.72602739726028,1991_2007
40708,Ardebil,2015,63.0,55.0,27.0,14.0,364,365,99.72602739726028,100.0,1991_2007
40708,Ardebil,2016,70.0,77.0,36.0,20.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2017,65.0,82.0,16.0,10.0,364,365,99.72602739726028,100.0,1991_2007
40708,Ardebil,2018,60.0,93.0,19.0,11.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2019,57.0,63.0,27.0,15.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2020,49.0,59.0,30.0,9.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2021,85.0,104.0,26.0,8.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2022,65.0,73.0,19.0,15.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2023,71.0,101.0,16.0,4.0,365,365,100.0,100.0,1991_2007
40708,Ardebil,2024,45.0,55.0,23.0,11.0,365,365,100.0,100.0,1991_2007
40709,Astara,1991,17.0,15.0,22.0,12.0,365,351,100.0,96.16438356164385,1991_2007
40709,Astara,1992,13.0,8.0,64.0,72.0,365,354,100.0,96.98630136986301,1991_2007
40709,Astara,1993,14.0,6.0,77.0,74.0,351,354,96.16438356164385,96.98630136986301,1991_2007
40709,Astara,1994,18.0,15.0,52.0,53.0,365,365,100.0,100.0,1991_2007
40709,Astara,1995,50.0,27.0,28.0,24.0,365,365,100.0,100.0,1991_2007
40709,Astara,1996,27.0,46.0,40.0,31.0,365,365,100.0,100.0,1991_2007
40709,Astara,1997,28.0,26.0,32.0,37.0,337,353,92.32876712328768,96.7123287671233,1991_2007
