station_id,station_name,year,n_days,precip_valid_days,temperature_valid_days,precip_total,temperature_mean,definition,definition_title,season_label,temperature_variable,precip_coverage_pct,temperature_coverage_pct,valid_for_compound,n_years_for_empirical_copula,joint_probability_and,joint_return_period_years,dry_probability,hot_probability,dry_return_period_years,hot_return_period_years,dominant_driver,event_rp_ge_5,event_rp_ge_10,event_rp_ge_20
40700,Parsabad,2012,366,366,366,310.17,15.871311475409835,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.5,2.0,0.7058823529411765,0.5882352941176471,1.4166666666666665,1.7,hot,0,0,0
40700,Parsabad,2013,365,365,365,318.86,15.772876712328769,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.5588235294117647,1.7894736842105263,0.7647058823529411,0.6470588235294118,1.3076923076923077,1.5454545454545454,hot,0,0,0
40700,Parsabad,2014,365,365,361,220.57,16.085318559556786,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.9041095890411,True,34,0.20588235294117646,4.857142857142858,0.29411764705882354,0.38235294117647056,3.4,2.6153846153846154,dry,0,0,0
40700,Parsabad,2015,365,365,365,325.55,15.828493150684931,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.5588235294117647,1.7894736842105263,0.8235294117647058,0.6176470588235294,1.2142857142857144,1.619047619047619,hot,0,0,0
40700,Parsabad,2016,366,366,366,349.75,15.030054644808743,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.8823529411764706,1.1333333333333333,0.9411764705882353,0.9117647058823529,1.0625,1.096774193548387,hot,0,0,0
40700,Parsabad,2017,365,365,363,177.14,15.718732782369145,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.45205479452055,True,34,0.08823529411764706,11.333333333333332,0.08823529411764706,0.6764705882352942,11.333333333333332,1.4782608695652173,dry,1,1,0
40700,Parsabad,2018,365,365,351,260.2,16.699145299145297,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,96.16438356164383,True,34,0.08823529411764706,11.333333333333332,0.5294117647058824,0.11764705882352941,1.8888888888888888,8.5,hot,1,1,0
40700,Parsabad,2019,365,365,365,211.38,16.173972602739727,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.14705882352941177,6.8,0.2647058823529412,0.3235294117647059,3.7777777777777777,3.090909090909091,dry,1,0,0
40700,Parsabad,2020,366,366,365,242.72,15.932054794520548,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72677595628416,True,34,0.23529411764705882,4.25,0.38235294117647056,0.5294117647058824,2.6153846153846154,1.8888888888888888,dry,0,0,0
40700,Parsabad,2021,365,365,364,193.9,16.258516483516484,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72602739726027,True,34,0.058823529411764705,17.0,0.17647058823529413,0.20588235294117646,5.666666666666666,4.857142857142858,dry,1,1,0
40700,Parsabad,2022,365,365,365,168.69,16.13068493150685,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.058823529411764705,17.0,0.058823529411764705,0.35294117647058826,17.0,2.833333333333333,dry,1,1,0
40700,Parsabad,2023,365,365,365,265.06,16.82,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.058823529411764705,17.0,0.5588235294117647,0.058823529411764705,1.7894736842105263,17.0,hot,1,1,0
40700,Parsabad,2024,366,366,365,255.27,16.035890410958906,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72677595628416,True,34,0.29411764705882354,3.4,0.47058823529411764,0.47058823529411764,2.125,2.125,co-dominant,0,0,0
40701,Maku,1991,365,365,343,290.97,10.795626822157434,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,93.97260273972603,True,34,0.4411764705882353,2.2666666666666666,0.47058823529411764,0.7647058823529411,2.125,1.3076923076923077,dry,0,0,0
40701,Maku,1992,366,366,332,284.43,8.721987951807229,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.7103825136612,True,34,0.4117647058823529,2.428571428571429,0.4117647058823529,1.0,2.428571428571429,1.0,dry,0,0,0
40701,Maku,1993,365,365,319,401.78,9.39435736677116,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,87.3972602739726,True,34,0.8823529411764706,1.1333333333333333,0.9117647058823529,0.9705882352941176,1.096774193548387,1.0303030303030303,dry,0,0,0
40701,Maku,1994,365,365,310,360.96,11.300645161290323,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,84.93150684931507,True,34,0.47058823529411764,2.125,0.7647058823529411,0.5588235294117647,1.3076923076923077,1.7894736842105263,hot,0,0,0
40701,Maku,1995,365,365,315,267.36,12.049523809523809,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,86.3013698630137,True,34,0.17647058823529413,5.666666666666666,0.29411764705882354,0.38235294117647056,3.4,2.6153846153846154,dry,1,0,0
40701,Maku,1996,366,366,329,235.89,12.187841945288755,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,89.89071038251366,True,34,0.11764705882352941,8.5,0.20588235294117646,0.35294117647058826,4.857142857142858,2.833333333333333,dry,1,0,0
40701,Maku,1997,365,365,332,222.01,11.339156626506023,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.95890410958904,True,34,0.11764705882352941,8.5,0.14705882352941177,0.5294117647058824,6.8,1.8888888888888888,dry,1,0,0
40701,Maku,1998,365,365,324,232.49,12.549691358024692,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,88.76712328767124,True,34,0.058823529411764705,17.0,0.17647058823529413,0.17647058823529413,5.666666666666666,5.666666666666666,co-dominant,1,1,0
40701,Maku,1999,365,365,329,271.40999999999997,12.460790273556231,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.13698630136986,True,34,0.14705882352941177,6.8,0.35294117647058826,0.23529411764705882,2.833333333333333,4.25,hot,1,0,0
40701,Maku,2000,366,366,318,185.84,12.427044025157233,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,86.88524590163935,True,34,0.029411764705882353,34.0,0.029411764705882353,0.2647058823529412,34.0,3.7777777777777777,dry,1,1,1
40701,Maku,2001,365,365,365,219.1,11.707123287671234,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.08823529411764706,11.333333333333332,0.08823529411764706,0.47058823529411764,11.333333333333332,2.125,dry,1,1,0
40701,Maku,2002,365,365,365,293.57,10.717534246575342,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.47058823529411764,2.125,0.5,0.8235294117647058,2.0,1.2142857142857144,dry,0,0,0
40701,Maku,2003,365,365,365,430.54,10.473972602739726,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.8529411764705882,1.1724137931034484,0.9705882352941176,0.8823529411764706,1.0303030303030303,1.1333333333333333,hot,0,0,0
40701,Maku,2004,366,366,366,306.91,10.610928961748634,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.5588235294117647,1.7894736842105263,0.5882352941176471,0.8529411764705882,1.7,1.1724137931034484,dry,0,0,0
40701,Maku,2005,365,365,365,341.3,10.78986301369863,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.6176470588235294,1.619047619047619,0.7058823529411765,0.7941176470588235,1.4166666666666665,1.2592592592592593,dry,0,0,0
40701,Maku,2006,365,365,365,314.63,11.193150684931506,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.47058823529411764,2.125,0.6470588235294118,0.6176470588235294,1.5454545454545454,1.619047619047619,hot,0,0,0
40701,Maku,2007,365,365,365,392.48,10.355068493150684,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.8235294117647058,1.2142857142857144,0.8529411764705882,0.9117647058823529,1.1724137931034484,1.096774193548387,dry,0,0,0
40701,Maku,2008,366,366,366,249.14,10.859289617486338,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.2647058823529412,3.7777777777777777,0.2647058823529412,0.7352941176470589,3.7777777777777777,1.3599999999999999,dry,0,0,0
40701,Maku,2009,365,365,365,386.09,10.894520547945206,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.6470588235294118,1.5454545454545454,0.8235294117647058,0.7058823529411765,1.2142857142857144,1.4166666666666665,hot,0,0,0
40701,Maku,2010,365,365,365,348.04,13.002739726027396,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.029411764705882353,34.0,0.7352941176470589,0.058823529411764705,1.3599999999999999,17.0,hot,1,1,1
40701,Maku,2011,365,365,363,418.7,10.11487603305785,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.45205479452055,True,34,0.8823529411764706,1.1333333333333333,0.9411764705882353,0.9411764705882353,1.0625,1.0625,co-dominant,0,0,0
40701,Maku,2012,366,366,366,298.93,11.362568306010928,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.35294117647058826,2.833333333333333,0.5294117647058824,0.5,1.8888888888888888,2.0,hot,0,0,0
40701,Maku,2013,365,365,365,327.59,10.974520547945206,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.5294117647058824,1.8888888888888888,0.6764705882352942,0.6764705882352942,1.4782608695652173,1.4782608695652173,co-dominant,0,0,0
40701,Maku,2014,365,365,358,282.26,12.03268156424581,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.08219178082192,True,34,0.2647058823529412,3.7777777777777777,0.38235294117647056,0.4117647058823529,2.6153846153846154,2.428571428571429,dry,0,0,0
40701,Maku,2015,365,365,364,396.07,12.324725274725274,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72602739726027,True,34,0.29411764705882354,3.4,0.8823529411764706,0.3235294117647059,1.1333333333333333,3.090909090909091,hot,0,0,0
40701,Maku,2016,366,366,358,310.87,11.12513966480447,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,97.81420765027322,True,34,0.47058823529411764,2.125,0.6176470588235294,0.6470588235294118,1.619047619047619,1.5454545454545454,dry,0,0,0
40701,Maku,2017,365,365,364,221.49,11.216483516483517,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72602739726027,True,34,0.11764705882352941,8.5,0.11764705882352941,0.5882352941176471,8.5,1.7,dry,1,0,0
40701,Maku,2018,365,365,363,449.26,13.280440771349863,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.45205479452055,True,34,0.029411764705882353,34.0,1.0,0.029411764705882353,1.0,34.0,hot,1,1,1
40701,Maku,2019,365,365,361,290.83,12.396952908587258,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.9041095890411,True,34,0.20588235294117646,4.857142857142858,0.4411764705882353,0.29411764705882354,2.2666666666666666,3.4,hot,0,0,0
40701,Maku,2020,366,366,366,302.18,11.728688524590163,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.3235294117647059,3.090909090909091,0.5588235294117647,0.4411764705882353,1.7894736842105263,2.2666666666666666,hot,0,0,0
40701,Maku,2021,365,365,364,247.35,12.617857142857142,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72602739726027,True,34,0.058823529411764705,17.0,0.23529411764705882,0.14705882352941177,4.25,6.8,hot,1,1,0
40701,Maku,2022,365,365,355,192.68,12.644225352112676,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,97.26027397260275,True,34,0.029411764705882353,34.0,0.058823529411764705,0.11764705882352941,17.0,8.5,dry,1,1,1
40701,Maku,2023,365,364,364,269.84,12.778021978021977,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,99.72602739726027,99.72602739726027,True,34,0.029411764705882353,34.0,0.3235294117647059,0.08823529411764706,3.090909090909091,11.333333333333332,hot,1,1,1
40701,Maku,2024,366,365,362,376.89,12.499723756906077,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,99.72677595628416,98.90710382513662,True,34,0.17647058823529413,5.666666666666666,0.7941176470588235,0.20588235294117646,1.2592592592592593,4.857142857142858,hot,1,0,0
40702,Jolfa,1991,365,365,343,183.14000000000001,15.803790087463556,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,93.97260273972603,True,34,0.3235294117647059,3.090909090909091,0.35294117647058826,0.5882352941176471,2.833333333333333,1.7,dry,0,0,0
40702,Jolfa,1992,366,366,331,195.97,13.938972809667675,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.43715846994536,True,34,0.38235294117647056,2.6153846153846154,0.38235294117647056,0.9705882352941176,2.6153846153846154,1.0303030303030303,dry,0,0,0
40702,Jolfa,1993,365,365,331,249.73,13.890634441087613,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.68493150684931,True,34,0.7647058823529411,1.3076923076923077,0.7647058823529411,1.0,1.3076923076923077,1.0,dry,0,0,0
40702,Jolfa,1994,365,365,337,273.22,15.088130563798218,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,92.32876712328768,True,34,0.7647058823529411,1.3076923076923077,0.8823529411764706,0.8823529411764706,1.1333333333333333,1.1333333333333333,co-dominant,0,0,0
40702,Jolfa,1995,365,365,335,157.21,16.293731343283582,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,91.78082191780823,True,34,0.17647058823529413,5.666666666666666,0.23529411764705882,0.4411764705882353,4.25,2.2666666666666666,dry,1,0,0
40702,Jolfa,1996,366,366,332,94.33,16.569578313253015,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.7103825136612,True,34,0.029411764705882353,34.0,0.029411764705882353,0.35294117647058826,34.0,2.833333333333333,dry,1,1,1
40702,Jolfa,1997,365,365,332,139.71,15.564759036144578,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,90.95890410958904,True,34,0.17647058823529413,5.666666666666666,0.17647058823529413,0.6470588235294118,5.666666666666666,1.5454545454545454,dry,1,0,0
40702,Jolfa,1998,365,365,333,132.14000000000001,16.85105105105105,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,91.23287671232876,True,34,0.08823529411764706,11.333333333333332,0.14705882352941177,0.23529411764705882,6.8,4.25,dry,1,1,0
40702,Jolfa,1999,365,365,341,221.04,16.65718475073314,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,93.42465753424658,True,34,0.23529411764705882,4.25,0.6176470588235294,0.3235294117647059,1.619047619047619,3.090909090909091,hot,0,0,0
40702,Jolfa,2000,366,366,345,129.27,16.228985507246378,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,94.26229508196721,True,34,0.11764705882352941,8.5,0.11764705882352941,0.5,8.5,2.0,dry,1,0,0
40702,Jolfa,2001,365,365,339,155.52,17.087020648967552,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,92.87671232876713,True,34,0.029411764705882353,34.0,0.20588235294117646,0.08823529411764706,4.857142857142858,11.333333333333332,hot,1,1,1
40702,Jolfa,2002,365,365,347,219.2,15.15821325648415,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,95.06849315068493,True,34,0.5294117647058824,1.8888888888888888,0.5588235294117647,0.8235294117647058,1.7894736842105263,1.2142857142857144,dry,0,0,0
40702,Jolfa,2003,365,365,339,306.89,15.206194690265486,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,92.87671232876713,True,34,0.7352941176470589,1.3599999999999999,0.9411764705882353,0.7941176470588235,1.0625,1.2592592592592593,hot,0,0,0
40702,Jolfa,2004,366,366,334,323.58,15.73682634730539,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,91.2568306010929,True,34,0.5882352941176471,1.7,0.9705882352941176,0.6176470588235294,1.0303030303030303,1.619047619047619,hot,0,0,0
40702,Jolfa,2005,365,365,338,237.32,15.496745562130176,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,92.6027397260274,True,34,0.5588235294117647,1.7894736842105263,0.7352941176470589,0.6764705882352942,1.3599999999999999,1.4782608695652173,hot,0,0,0
40702,Jolfa,2006,365,365,349,200.62,16.031518624641834,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,95.61643835616438,True,34,0.3235294117647059,3.090909090909091,0.4411764705882353,0.5294117647058824,2.2666666666666666,1.8888888888888888,dry,0,0,0
40702,Jolfa,2007,365,365,365,230.4,14.478904109589042,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.6470588235294118,1.5454545454545454,0.6764705882352942,0.9411764705882353,1.4782608695652173,1.0625,dry,0,0,0
40702,Jolfa,2008,366,366,344,178.44,15.838081395348837,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,93.98907103825137,True,34,0.29411764705882354,3.4,0.3235294117647059,0.5588235294117647,3.090909090909091,1.7894736842105263,dry,0,0,0
40702,Jolfa,2009,365,365,360,220.76,15.040833333333333,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.63013698630137,True,34,0.5588235294117647,1.7894736842105263,0.5882352941176471,0.9117647058823529,1.7,1.096774193548387,dry,0,0,0
40702,Jolfa,2010,365,365,365,349.14,16.905479452054795,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.20588235294117646,4.857142857142858,1.0,0.20588235294117646,1.0,4.857142857142858,hot,0,0,0
40702,Jolfa,2011,365,365,358,251.98,15.139106145251397,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.08219178082192,True,34,0.6764705882352942,1.4782608695652173,0.7941176470588235,0.8529411764705882,1.2592592592592593,1.1724137931034484,dry,0,0,0
40702,Jolfa,2012,366,366,350,257.45,16.25485714285714,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,95.62841530054645,True,34,0.4117647058823529,2.428571428571429,0.8235294117647058,0.47058823529411764,1.2142857142857144,2.125,hot,0,0,0
40702,Jolfa,2013,365,365,365,223.83,15.380547945205478,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.5294117647058824,1.8888888888888888,0.6470588235294118,0.7352941176470589,1.5454545454545454,1.3599999999999999,dry,0,0,0
40702,Jolfa,2014,365,365,361,215.99,16.462049861495846,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.9041095890411,True,34,0.23529411764705882,4.25,0.5,0.38235294117647056,2.0,2.6153846153846154,hot,0,0,0
40702,Jolfa,2015,365,365,353,236.38,16.910481586402266,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,96.71232876712328,True,34,0.14705882352941177,6.8,0.7058823529411765,0.17647058823529413,1.4166666666666665,5.666666666666666,hot,1,0,0
40702,Jolfa,2016,366,366,365,259.38,15.48027397260274,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72677595628416,True,34,0.6176470588235294,1.619047619047619,0.8529411764705882,0.7058823529411765,1.1724137931034484,1.4166666666666665,hot,0,0,0
40702,Jolfa,2017,365,365,363,204.03,15.347107438016529,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.45205479452055,True,34,0.4411764705882353,2.2666666666666666,0.47058823529411764,0.7647058823529411,2.125,1.3076923076923077,dry,0,0,0
40702,Jolfa,2018,365,365,360,295.54,17.485277777777778,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,98.63013698630137,True,34,0.029411764705882353,34.0,0.9117647058823529,0.029411764705882353,1.096774193548387,34.0,hot,1,1,1
40702,Jolfa,2019,365,365,357,160.58,16.67170868347339,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,97.8082191780822,True,34,0.14705882352941177,6.8,0.2647058823529412,0.29411764705882354,3.7777777777777777,3.4,dry,1,0,0
40702,Jolfa,2020,366,366,365,175.83,16.425205479452053,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,99.72677595628416,True,34,0.20588235294117646,4.857142857142858,0.29411764705882354,0.4117647058823529,3.4,2.428571428571429,dry,0,0,0
40702,Jolfa,2021,365,365,365,112.53999999999999,17.064383561643837,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.029411764705882353,34.0,0.08823529411764706,0.11764705882352941,11.333333333333332,8.5,dry,1,1,1
40702,Jolfa,2022,365,365,365,103.88,17.02082191780822,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.029411764705882353,34.0,0.058823529411764705,0.14705882352941177,17.0,6.8,dry,1,1,1
40702,Jolfa,2023,365,365,365,199.29999999999998,17.462739726027397,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.029411764705882353,34.0,0.4117647058823529,0.058823529411764705,2.428571428571429,17.0,hot,1,1,1
40702,Jolfa,2024,366,366,366,217.39,16.69344262295082,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,100.0,True,34,0.17647058823529413,5.666666666666666,0.5294117647058824,0.2647058823529412,1.8888888888888888,3.7777777777777777,hot,1,0,0
40703,Khoy,1991,365,364,338,302.81,12.644970414201184,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,99.72602739726027,92.6027397260274,True,34,0.6176470588235294,1.619047619047619,0.7647058823529411,0.7352941176470589,1.3076923076923077,1.3599999999999999,hot,0,0,0
40703,Khoy,1992,366,366,343,223.85,10.867638483965015,annual_tmean,Annual precipitation + annual mean temperature,annual,tmean,100.0,93.71584699453553,True,34,0.3235294117647059,3.090909090909091,0.3235294117647059,1.0,3.090909090909091,1.0,dry,0,0,0
